Lyrics,Song,Artist,Genre,Composition
"Beauty And a Beat (Acoustic)
 
Show you off, tonight I wanna show you off 
What you got, a billion could've never bought
We gonna party like it's 3012 tonight
I wanna show you all the fine things in life 
So just forget about the world, be young tonight 
I'm coming for ya, I'm coming for ya
Beauty And a Beat (Acoustic)
 
'Cause all I need is a beauty and a beat
Who can make my life complete 
It's all bout you, when the music makes you move
Baby, do it like you do
Beauty And a Beat (Acoustic)
 
Body rock, girl, I can feel your body rock 
Take a bow, you're on the hottest ticket now
We gonna party like it's 3012 tonight
I wanna show you all the fine things in life 
So just forget about the world, be young tonight 
I'm coming for ya, I'm coming for ya
Beauty And a Beat (Acoustic)
 
'Cause all I need is a beauty and a beat
Who can make my life complete 
It's all bout you, when the music makes you move
Baby, do it like you do
Beauty And a Beat (Acoustic)
 
Body rock, uh, I wanna feel your body rock
Beauty And a Beat (Acoustic)
 
'Cause all I need is a beauty and a beat
Who can make my life complete 
It's all bout you, when the music makes you move
Baby, do it like you do


  Essa informação está errada? Nos avise. ",Beauty And a Beat (Acoustic),Justin Bieber,Pop,Composição: Anton Zaslavski / Onika Maraj / Savan Kotecha. 
"Beauty And a Beat (feat. Nicki Minaj)
 
Yeah 
Young Money 
Nicki Minaj 
Justin
Beauty And a Beat (feat. Nicki Minaj)
 
Show you off 
Tonight I wanna show you off 
(Ayy, ayy, ayy) 
What you got 
A billion could've never bought
(Ayy, ayy, ayy)
Beauty And a Beat (feat. Nicki Minaj)
 
We gonna party like it's 3012 tonight
I wanna show you all the finer things in life 
So just forget about the world, we young tonight 
I'm coming for ya, I'm coming for ya
Beauty And a Beat (feat. Nicki Minaj)
 
'Cause all I need
Is a beauty and a beat 
Who can make my life complete 
It's all bout you
When the music makes you move 
Baby, do it like you do 
Cause you
Beauty And a Beat (feat. Nicki Minaj)
 
Body rock 
Girl, I can feel your body rock 
(Ayy, ayy, ayy) 
Take a bow 
You're on the hottest ticket now
Ooh (ayy, ayy, ayy)
Beauty And a Beat (feat. Nicki Minaj)
 
We gonna party like it's 3012 tonight
I want to show you all the finer things in life 
So just forget about the world, we young tonight 
I'm coming for ya, I'm coming for ya
Beauty And a Beat (feat. Nicki Minaj)
 
'Cause all I need
Is a beauty and a beat 
Who can make my life complete 
It's all bout you
When the music makes you move 
Baby, do it like you do (ahn) 
Cause you (ahn)
Beauty And a Beat (feat. Nicki Minaj)
 
In time, ink lines 
Bitches couldn't get on my incline
World tours, it's mine
Ten little letters on a big sign 
Justin Bieber 
You know I'ma hit em with the ether
Buns out, wiener 
But I gotta keep an eye out for Selener
Beauty And a Beat (feat. Nicki Minaj)
 
Beauty, Beauty and the Beast 
Beauty from the East 
Beautiful confessions of the priest 
Beast, beauty from the streets 
Beat will get deceased 
Every time Beauty on the beat eats
Beauty And a Beat (feat. Nicki Minaj)
 
Body rock (yeah, yeah) 
Oh (yeah, yeah) 
I wanna feel your body rock (let's go, let's go)
Beauty And a Beat (feat. Nicki Minaj)
 
'Cause all I need (all I need is love)
Is a beauty and a beat (a beat) 
Who can make my life complete (complete, oh, woah) 
It's all bout you (all I need is you)
When the music makes you move 
Baby, do it like you do (do) 
Cause you


  Essa informação está errada? Nos avise. ",Beauty And a Beat (feat. Nicki Minaj),Justin Bieber,Pop,Composição: Max Martin / Zedd /  Savan Kotecha /   Nicki Minaj. 
"Because Of You
 
Want to but I can't help it
I love the way it feels 
Just got me stuck between my fantasy and what is real 
I need it when I want it 
I want it when I don't
Tell myself I'll stop every day
Knowing that I won't
Because Of You
 
I got a problem and I (don't know what to do about it)
Even if I did I don't know if I would quit but I doubt it
I'm taken by the thought of it
Because Of You
 
And I know this much is true 
Baby, you have become my addiction 
I'm so strung out on you
I can barely move 
But I like it
Because Of You
 
And it's all because of you
And it's all because of you
And it's all because of you
And it's all because
Never get enough 
She's the sweetest drug
Because Of You
 
Think of it every second 
I can't get nothing done
Only concern is the next time 
I'm gonna get me some
Know I should stay away from 
Cause it's no good for me
I try and try but my obsession 
Won't let me leave
Because Of You
 
I got a problem and I (don't know what to do about it)
Even if I did I don't know if I would quit but I doubt it
I'm taken by the thought of it
Because Of You
 
And I know this much is true 
Baby, you have become my addiction 
I'm so strung out on you
I can barely move 
But I like it
Because Of You
 
And it's all because of you
And it's all because of you
And it's all because of you
And it's all because
Never get enough (never get enough) 
She's the sweetest drug
Because Of You
 
Ain't no doubt
So strung out 
Over you, over you, over you
Because Of You
 
Because of you 
And it's all because of you
Never get enough 
She's the sweetest drug
She's the sweetest drug


  ",Because Of You,Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Been You
 
Feeling the remnants, got it in an instance 
Blink of an eye, no goodbye 
I had a notion deep as the ocean 
Blue like the sky, oh my
Been You
 
Like a permanent stain wishing I could just wash away, away 
Prayed our love wasn’t vain 
Who was to blame for all the pain? For all the pain?
Been You
 
If I would’ve known, if I would’ve known 
If I would have known it could have been you 
If I had the chance, if I had the chance I’d make us brand new 
I never wanted to be, wanted to be your enemy 
No, but if I, if I would’ve known 
If I would have known it could have been you, been you
Been You
 
There are percussions, I’m missing your loving 
Must be the night, the ghost of a life 
All of the memories 
A serenity dwindling my mind 
All the time
Been You
 
Like a permanent stain wishing I could just wash away, away 
Prayed our love wasn’t vain 
Who was to blame for all the pain? For all the pain?
Been You
 
If I would’ve known, if I would’ve known 
If I would have known it could have been you 
If I had the chance, if I had the chance I’d make us brand new 
I never wanted to be, wanted to be your enemy 
No, but if I, if I would’ve known 
If I would have known it could have been you, been you
Been You
 
If I would’ve known, if I would’ve known 
If I would have known it could have been you 
If I had the chance, if I had the chance I’d make us brand new 
I never wanted to be, wanted to be your enemy 
No, but if I, if I would’ve known 
If I would have known it could have been you, been you


  Essa informação está errada? Nos avise. ",Been You,Justin Bieber,Pop,Composição: Brandon Green / E Saul Alexander Castillio Vasquez / Jason Poo Bear Boyd / Josh Abraham / Justin Bieber / Oliver Goldstien. 
"Believe
 
Believe, believe, believe, believe
Believe
 
I don't know how I got here
I knew it wouldn't be easy
But your faith in me was so clear 
It didn't matter how many times I got knocked on the floor
But you knew one day I would be standing tall 
Just look at me now
Believe
 
Cause everything starts from something 
Something would be nothing 
Nothing if your heart didn't dream with me
Where would I be 
If you didn't believe
Believe
Believe
 
There were days when I was just broken, you know 
There were nights when I was doubting myself 
But you kept my heart from falling
Believe
 
It didn't matter how many times I got knocked on the floor
You knew one day I would be standing tall 
Just look at us now
Believe
 
Cause everything starts from something 
Something would be nothing 
Nothing if your heart didn't dream with me
Where would I be 
If you didn't believe
Believe
 
Where would I be, if you, if you 
If you didn't believe
Wouldn't know, how it feels, to touch the sky
If you didn't believe, believe, believe, oh
Believe
 
It didn't matter how many times I got knocked on the floor
You knew one day I would be standing tall 
Just look at us now
Believe
 
Cause everything starts from something 
Something would be nothing 
Nothing if your heart didn't dream with me (x2)
Where would I be 
If you didn't believe
Believe
Believe
 
Where would I be, if you, yeah 
If you didn't believe
Wouldn't know, how it feels, to touch the sky, yeah
If you didn't believe, believe, believe
Where would I be 
If you didn't believe


  Essa informação está errada? Nos avise. ",Believe,Justin Bieber,Pop,Composição: Adam Messinger / Justin Bieber / Nasri Atweh / Nolan Lambroza. 
"Better
 
Where'd the love go?
Where's the passion, oh?
Why's it feel like
I'm better off alone?
Say it's my fault
That we're broken
Better
 
You know the truth, babe 
What should I do, babe? 
I wanted you but I don't know what to do babe
I'm not gonna lose any sleep tryna know where you are
I'm doing just fine without you in my life at all
Better
 
I'm doing better without you, you, you, you oh
I got nothing left for you, you, you, you oh 
Thought I was tripping on you, you, you, you oh 
I'm so much better without you, you, you, you oh
With you with you oh without you
Better
 
Where did we go from here 
Did we throw it all away 
Guess the end is finally near 
There's nothing left to say
You got me open, now we are broken 
My heart is frozen since we haven't spoken
Better
 
You know the truth babe 
What did I do babe 
I wanted you but I just don't know what to do babe
I'm not gonna lose any sleep tryna know where you are
I'm doing just fine without you in my life at all (at all)
Better
 
I'm doing better without you, you, you, you oh
I got nothing left for you, you, you, you oh 
Thought I was tripping on you, you, you, you oh 
I'm so much better without you, you, you, you oh
With you with you oh without you
Better
 
When I wake up in the morning and you're not right there
Girl I'm wishing that I never put your flight back
If I sent you a text, girl would you write back? 
If I left you a voicemail, yeah could you like that? 
It's all good, it's all g
Cause I got more time, just to figure out me
In the meantime, girls be around me 
And I was so lost, until you found me 
I'm doing better without you, you, you, you, you
I’m doing better without you, you, you
Better
 
I'm doing better without you, you, you, you oh (so much better)
I got nothing left for you, you, you, you oh (woah) 
Thought I was tripping on you, you, you, you oh (trippin on you, trippin on you, trippin on you) 
I’m so much better without you, you, you, you oh (trippin on you, tripping on you) 
With you with you oh without you


  Essa informação está errada? Nos avise. ",Better,Justin Bieber,Pop,Composição: Justin Bieber. 
"Bigger
 
(Mafia) 
The love, the love is bigger 
The love, the love is bigger 
The love, the love is bigger 
Big
Bigger
 
Gotta believe in me 
Believe me like a fairy tale 
Put your tooth under your pillow case 
No I won't, I won't
Bigger
 
Have I ever let you down? (No) 
Like a seesaw let you down (Oh) 
You know why 
Cause we ain't on the playground no more, baby
Bigger
 
We're big enough
To stand in the picture 
We're big enough
To stand next to love
Bigger
 
I was a player when I was little 
But I'm bigger, I'm bigger
A heart breaker when I was little 
But I'm bigger, I'm bigger
Bigger
 
And all the haters, I swear 
They look so small from up here 
Cause we're bigger, the love's bigger
I'm bigger and you're bigger
Bigger
 
Remember when my heart was young 
You were still bigger than me 
Is that the reason why you stayed close 
When they got rid of me?
Bigger
 
Now, the bullies in the school yard 
Can't take our hugs and our kisses from us
Because, we ain't push overs no more, baby
Bigger
 
We're big enough
To stand in the picture 
We're big enough
To stand next to love
Bigger
 
I was a player when I was little 
But I'm bigger, I'm bigger
A heart breaker when I was little 
But I'm bigger, I'm bigger
Bigger
 
And all the haters, I swear 
They look so small from up here 
Cause we're bigger, the love's bigger
I'm bigger, you're bigger
Bigger
 
I was a player when I was little 
But I'm bigger, I'm bigger
A heart breaker when I was little 
But I'm bigger, I'm bigger
Bigger
 
And all the haters, I swear 
They look so small from up here 
Cause we're bigger, the love's bigger
I'm bigger, you're bigger
Bigger
 
(Remember those stroll down street) 
I remember that 
(Don't like Edge Lane?) Like yesterday
(They shine on me) We were little then
Bigger
 
(In class I dreamed about you) My baby 
You (You) 
Since then all I can remember 
Is the love only got bigger
Bigger
 
I was a player when I was little 
But I'm bigger, I'm bigger
A heart breaker when I was little 
But I'm bigger, I'm bigger
Bigger
 
And all the haters, I swear 
They look so small from up here 
Cause we're bigger,the love's bigger
I'm bigger, you're bigger
Bigger
 
I was a player when I was little 
But I'm bigger, I'm bigger
A heart breaker when I was little 
But I'm bigger, I'm bigger
Bigger
 
And all the haters, I swear 
They look so small from up here 
Cause we're bigger, the love's bigger
I'm bigger, you're bigger


  Essa informação está errada? Nos avise. ",Bigger,Justin Bieber,Pop,Composição: D. Torimiro / Justin Bieber / K. Risto / W. Nugent. 
"Blend (feat. Poo Bear)
 
Blend in with me 
You ain't gotta contemplate
Come on get it 
Keep going with it 
Don't get in your own way
Before we get off the ground 
No need to turn on 
I just want to hold us down
Blend (feat. Poo Bear)
 
They call it hookin up 
I call it blendin in 
They try to get it 
I already got it in 
Look at the atmosphere that we're both sittin in
This ain't no mix, it’s a [?

Blend (feat. Poo Bear)
 
What you wanna blend in with me 
What you wanna blend in with me
Blend (feat. Poo Bear)
 
Blend in with me 
You ain't gotta contemplate
Come on get it 
Keep going with it 
Don't get in your own way
Before we get off the ground 
No need to turn on 
I just want to hold us down
Blend (feat. Poo Bear)
 
What you wanna blend in with me 
What you wanna blend in with me
Blend (feat. Poo Bear)
 
They call it hookin up 
I call it blendin in 
They try to get it 
I already got it in 
Look at the atmosphere that we're both sittin in
This ain't no mix [?

Blend (feat. Poo Bear)
 
They call it hookin up 
I call it blendin in 
They try to get it 
I already got it in 
They call it hookin up 
I call it blendin in 
They try to get it 
I already got it in


  ",Blend (feat. Poo Bear),Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Born To Be Somebody
 
There's a dream in my soul
A fire that's deep inside me
There's a me no one knows
Waiting to be set free
Born To Be Somebody
 
I'm gonna see that day
I can feel it, I can taste it 
Change is come my way
Born To Be Somebody
 
I was born to be somebody 
Ain't nothin' that's ever gonna stop me
I'll light up the sky like lightning
I'm gonna rise above
Show em what I'm made of
I was born to be somebody 
I was born to be... 
And this world will belong to me
Born To Be Somebody
 
This life can kick you around (woah) 
This world can make you feel small (wooh) 
They will not keep me down (woah) 
I was born to stand tall 
I'm goin' all the way
I can feel it, I believe it 
I'm here, I'm here to stay
Born To Be Somebody
 
I was born to be somebody 
Ain't nothin' that's ever gonna stop me
I'll light up the sky like lightning
I'm gonna rise above
Show em what I'm made of
I was born to be somebody 
I was born to be... 
And this world will belong to me
Born To Be Somebody
 
Feel it 
Believe it 
Dream it 
Be it
Born To Be Somebody
 
I was born to be somebody 
Ain't nothin' that's ever gonna stop me
I'll light up the sky like lightning
I'm gonna rise above
Show em what I'm made of
I was born to be somebody 
I was born to be... 
And this world will belong to me
Born To Be Somebody
 
Oh, oh, oh, oh 
And this world will belong to me 
Ye-ah, ye-ah, ooh 
And this world will belong to me


  Essa informação está errada? Nos avise. ",Born To Be Somebody,Justin Bieber,Pop,Composição: Diane Warren. 
"Boyfriend
 
If I was your boyfriend, I'd never let you go
I can take you places you ain't never been before
Baby take a chance or you'll never ever know
I got money in my hands that I'd really like to blow
Swag swag swag, on you 
Chillin' by the fire while we eating fondue
I don't know about me but I know about you
So say hello to falsetto in three, two, swag
Boyfriend
 
I'd like to be everything you want
Hey girl, let me talk to you
Boyfriend
 
If I was your boyfriend, never let you go 
Keep you on my arm girl, you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend, I'd never let you go, I'd never let you go
Boyfriend
 
Tell me what you like, yeah, tell me what you don’t 
I could be your Buzz Lightyear, fly across the globe 
I don’t never wanna fight, yeah, you already know 
Imma a make you shine bright, like you’re laying in the snow, burr 
Girlfriend, girlfriend, you could be my girlfriend 
You could be my girlfriend until the-the-the world ends 
Make you dance, do a spin, and a twirl, and 
Voice goin' crazy on this hook, like a whirl wind
Swaggie
Boyfriend
 
I'd like to be everything you want
Hey girl, let me talk to you
Boyfriend
 
If I was your boyfriend, never let you go 
Keep you on my arm girl, you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend, I'd never let you go, I'd never let you go
Boyfriend
 
So give me a chance, ‘cause you’re all I need girl 
Spend a week with your boy, I’ll be calling you my girlfriend 
If I was your man, I’d never leave you girl 
I just want to love you, and treat you right
Boyfriend
 
If I was your boyfriend, never let you go (oh yeah) 
Keep you on my arm girl, you'd never be alone (never be alone)
I can be a gentleman (a gentleman), anything you want 
If I was your boyfriend, I'd never let you go, never let you go
Boyfriend
 
Na na na, na na na, na na na 
Yeah girl 
Na na na, na na na, ey (If I was your boyfriend) 
Na na na, na na na, na na na, yeah 
Na na na, na na na, ey 
If I was your boyfriend


  Essa informação está errada? Nos avise. ",Boyfriend,Justin Bieber,Pop,Composição: Justin Bieber / Mason Levy / Matthew Musto / Mike Posner. 
"Boyfriend (Acoustic)
 
If I was your boyfriend, I'd never let you go
I can take you places you ain't never been before
Baby, take a chance or you'll never ever know
I got money in my hands that I'd really like to blow
Yeah, on you 
Chillin by the fire while we eatin' fondue
I don't know bout me but I know about you
So say hello to falsetto in three, two, swag
Boyfriend (Acoustic)
 
I'd like to be everything you want
Hey girl, let me talk to you
Boyfriend (Acoustic)
 
If I was your boyfriend, never let you go 
Keep you on my arm girl, you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend, I'd never let you go
Boyfriend (Acoustic)
 
Tell me what you like yeah tell me what you don't
I could be your Buzz Lightyear fly across the globe 
I don't never wanna fight yeah, you already know
I'mma make you shine bright like you're laying in the snow
Girlfriend, girlfriend, you could be my girlfriend 
You could be my girlfriend until the world ends 
Make you dance, do a spin and a twirl and 
Voice goin' crazy on this hook like a whirl wind
Swaggie
Boyfriend (Acoustic)
 
I'd like to be everything you want
Hey girl, let me talk to you
Boyfriend (Acoustic)
 
If I was your boyfriend, never let you go 
Keep you on my arm girl you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend, I'd never let you go
Boyfriend (Acoustic)
 
So give me a chance, cause you're all I need girl
Spend a week with your boy I'll be calling you my girlfriend
If I was your man, I'd never leave you girl
I just wanna
Boyfriend (Acoustic)
 
If I was your boyfriend, never let you go 
Keep you on my arm girl, you'd never be alone
I could be a gentleman, anything you want 
If I was your boyfriend, never let you go
Boyfriend (Acoustic)
 
Na na na, na na na, na na na 
Yeah 
Na na na, na na na, na na na ey 
Na na na, na na na
Boyfriend (Acoustic)
 
If I was your boyfriend, never let you go


  Essa informação está errada? Nos avise. ",Boyfriend (Acoustic),Justin Bieber,Pop,Composição: Justin Bieber / Mason Levy / Mike Posner. 
"Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
Nine times out of ten, you a ten 
If you scared, you open up pills so you in 
I wiggle it in, then get with your friend 
Laugh now, cry later, I hope you're ticklish then
Let's figure it out, I figured it out
Shawty so thick she put a dent in my couch 
Diggin' my wallet, I'm diggin' her probly
I told her let's kick it, karate! (damn)
Got a black belt on, versace! (uh) 
Wanna get my eat on, hibachi! 
Two chainz on with a pinkie ring 
If I'm your boyfriend you can have anything!
Anything, anything, anything 
Everything, everything 
I can upgrade you to better things 
You hear that wedding ring? 
And if you answer, then we settling
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
I'd like to be everything you want
Hey, girl, let me talk to you
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
If I was your boyfriend, never let you go 
Keep you on my arm, girl, you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend 
I'd never let you go, I'd never let you go
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
Yo I'm getting money
All these honeys say they love me 
Buda belly, how I'm lucky
Girls be rubbing on my tummy 
I can be your man, get you everything you need 
Have you ever had a rollie? Stuart Weitzman on your feet 
And you can be my queen, couple thousands on the jeans 
Cause I'm down to do some spending
On the woman of my dreams 
Marvin told us we should get it on 
Right here in the restaurant 
Ain't no point in waiting baby I can get you what you want
Leprechaun gold, I got leprechaun gold 
And I came out hot like I was stepping on coals 
But I never got cold, keeping extra long gold 
For a rainy day, need a vacation 
Name a place we can go 
Where I'm tryna take you
We gon need a boat, independent rap shit 
My life is like the beatles though 
Invest a big check to make sure you get fresh 
Cause if I was your boyfriend
I'd treat you like a princess
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
I'd like to be everything you want
Hey girl, let me talk to you
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
If I was your boyfriend, never let you go 
Keep you on my arm, girl, you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend 
I'd never let you go, I'd never let you go
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
Now we can be like selena and biebs 
Wild and free, a couple disobedient teens 
Sneaking round to meet around like 2 o'clock in the ev
Paparazzi ain't a problem, we just hide on the beach
Girl you hotter than me 
Let's go fly overseas
Or just slide up in the closet, never finding the key 
Cause 7 minutes in heaven
Ain't enough when we're together
Kisses to your forehead, while I slide my hands to second 
Wait a second, smileys in a text 
I kinda be in a rest 
I'm blind girl, I'm obsessed
Style and sundresses, legs and jeans short 
Please, pick me, love's a team sport
I'll be your boyfriend, jokes and pillow talk
Lay around in the undies, chill, play tony hawk 
Dance slow in the dark, come roll with the roth 
Cause when that falsetto hits,
Y'all gonna know who to call, so, JB
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
I'd like to be everything you want
Hey girl, let me talk to you
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
If I was your boyfriend, never let you go 
Keep you on my arm, girl, you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend 
I'd never let you go, I'd never let you go
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
So give me a chance 
Cause you're all I need, girl
Spend a week wit your boy 
I'll be calling you my girlfriend
If I was your man, I'd never leave you, girl
I just want to love and treat you right
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
If I was your boyfriend, never let you go 
Keep you on my arm girl you'd never be alone
I can be a gentleman, anything you want 
If I was your boyfriend, 
I'd never let you go, never let you go
Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)
 
Na na na, na na na, na na na 
Ya, girl 
Na na na, na na na, na na na, ey 
If I was your boyfriend 
Na na na, na na na, na na na, ey 
Na na na, na na na, na na na, ey 
If I was your boyfriend


  ","Boyfriend (remix) (feat. Chainz, Mac Miller & Asher Roth)",Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Break From Love
 
You called me, tried to shake the other line 
In a hurry, know you didn't have the time
To wait on my broken promises 
I sought you, the reason with no rhyme
Break From Love
 
We tried to work it out, we tried way back when 
Your heart was spilling over without an end 
I hurt you once before I hurt you again 
You lost the faith that you had, had trusted in 
So
Break From Love
 
I don't want a break, I don't want a break from us
I don't want a break, I don't want a break from us
After all we've been through so much, woah
I don't want a break, I don't want a break from love
A break from love 
A break from love
Break From Love
 
This journey will have its ups and downs 
Su-sustaining will last a test of trial 
This burning will only last a while 
First degree burns don't leave scars
We can turn this plane around
Break From Love
 
We tried to work it out, we tried way back when (way back when) 
Your heart was spilling over without an end (without an end) 
I hurt you once before I (I hurt you) hurt you again (again and again) 
You lost the faith that you had (yeah), had trusted in (trusted in) 
So
Break From Love
 
I don't want a break, I don't want a break from us
I don't want a break, I don't want a break from us
After all we've been through so much, woah
I don't want a break, I don't want a break from love
A break from love 
A break from love 
A break from love 
A break from love
Break From Love
 
After all we've been through so much, woah
I don't want a break, I don't want a break from love
A break from love 
A break from love


  ",Break From Love,Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Break It Down (Unreleased)
 
When I see you, you don’t think I’d run up on you 
(Don’t think I’d run up on you) 
No way 
And I don’t wanna text, wanna flex on you 
(Wanna flex on you) 
Get in, mic check 1, 2 (1, 2) 
Get in, mic check 1, 2 
(Mic check, goes 2) 
Baby you’re my light 1, 2 
Baby you’re my light 1, 2, yeah (no)
Break It Down (Unreleased)
 
So break it down, break it down, down 
Break it down like oh-oh 
Break it down, break it down, down 
Break it down like oh-oh 
Oh, break it down, break it down, down 
Break it down like oh-oh 
Oh, break it down, break it down, down 
Break it down like oh-oh
Break It Down (Unreleased)
 
I can’t admit it, I wanna get it down 
I can’t admit it, just wanna hit it now 
Can we defeat it, can we debit now 
I gotta let it, baby it’s litty now 
Oh, when it come down to it 
When it comes down to it 
When it comes down to it 
When it comes down to it, I know that 
When it comes down to it 
When it comes down to it, oh, no-no-no 
When it, when it all come 
When it all comes down to it 
(When it all come) 
When it all comes down to it 
When it all comes down to it, I know 
When I found out time to it 
When it come right down to it 
When it comes right down to it 
When it, when it comes right down to it 
When it comes right down to it 
I never found time for that 
When it come right down to it, oh, no-no-no
Break It Down (Unreleased)
 
They’ve all been a lie 
When I get in, hit it right 
She a ten, won’t hit it right 
She don’t think I come when I did it right 
Bam-bam-bam with the tone down 
Bang, -bang-bang, it keeps going down 
Everything-thing, it going down 
If it come down like it’s slowing down 
Wait
Break It Down (Unreleased)
 
Oh down, break it down, down 
Break it down, break it down, down, down 
Oh break it down, break it down, down 
Break it down, break it down, down, down 
Oh break it down, break it down, down 
Break it down, down, down 
Oh break it down, break it down, down 
Break it down like oh-oh 
Break it down, break it down, down 
Break it down like oh-oh 
Oh break it down like down, down 
Break it down for you, oh-oh 
Break, break it down like oh-no 
Break it down, oh-oh 
Break it down like oh-yeah 
Break it down like no-no
Break It Down (Unreleased)
 
Every time that you come down 
Lead in, it can fall now 
Back and forth swing oh-yeah 
Sensing like oh-yeah 
Chain swing oh-no 
Have me dancing like no-now 
When you come to the zone now 
T. O banging like door down 
When it comes down towards 
Take your door down 
When I call like, oh 
Figured all out 
Went it off, like a don 
She get all down 
Break it all down, break it all down
Break It Down (Unreleased)
 
Oh damn, I'm coming in, save that


  ",Break It Down (Unreleased),Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Broken (feat. Blake Kelly)
 
I guess they want a reaction 
But I ain’t gonna give it to em’ 
Yeah, they tryna get at me, yeah 
But I ain't gonna feed in to it
Oh, they be persistent, tryna break me down
Broken (feat. Blake Kelly)
 
Oh, I can not be broken 
I cannot be broken 
Oh, I cannot be broken 
I cannot be broken 
They can’t take what’s mine 
Someone like me is hard to find 
Oh, I cannot be broken 
Like I knew you were hopin
Broken (feat. Blake Kelly)
 
(Hopin' you would change me)
(Hopin' you would make me lose my mind)
Way to strong for that 
You know you were wrong for that? 
So keep on chasing that 458 
Got that cruise on the smooth highway 
I ain’t even tryna get away (I’m good) 
They try to break me
Broken (feat. Blake Kelly)
 
Oh, I cannot be broken 
I cannot be broken, oh oh 
Oh, I cannot be broken 
I cannot be broken 
They can’t take what’s mine 
Someone like me is hard to find 
Oh, I cannot be broken 
Like I knew you were hoping
Broken (feat. Blake Kelly)
 
Blake Kelly: 
Hoping and praying, I really won't make it
All of these dreams, they tryed to forsake me 
How you gon' play me? How you gon' break me?
I've been in this ish since diapers and babies
All my life, been driving them crazy 
There go the Blakey, thought of them ladies 
Dreaming of Benz, and kissing Mercedes 
Living the life, the life is so crazy 
I need some cameras, honeys and ladies 
How you expect me not to go crazy? 
Never been lazy, never been shady 
Lost a few friends, the monies still gravy 
We da new stars, that's why they still hatin
Money up front, we never waitin
Save some and invest some 
Just let my money be patient 
It's a cold world we that we live in
Diamonds all in my pendant 
They wish Satan tellers was in it 
Then they'd prey for me to be finished
Them haters gon' start trippin
When you don't pay them no attention
And the obstacle I might face 
I guarantee that I kill it! (Ah)
Broken (feat. Blake Kelly)
 
Ooh, I cannot be broken 
I cannot be broken 
Ooh, I cannot be broken 
I cannot be broken 
They can’t take what’s mine 
Someone like me is hard to find 
Ooh, I cannot be broken 
Like I knew you were hoping


  ",Broken (feat. Blake Kelly),Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"California Cruisin
 
West coast 
This one’s for you 
Alright
California Cruisin
 
Cause while california cruisin’ 
California cruisin’ 
California cruisin’
California Cruisin
 
Look where we get 
Look where we get baby 
Look where we get 
Look where we get baby
California Cruisin
 
Cruising down hollywood 
Windows down, feelin' good
Yeah 
Feeling better than I’ve ever been 
It must be adrenaline 
As I cruise down sunset all night, all night
California Cruisin
 
In my california crusing 
California cruisin’ 
California cruisin’
California Cruisin
 
California cruisin’ 
California cruisin’
California Cruisin
 
Look where we get 
Look where we get baby
California Cruisin
 
When the one is backed up 
Love opinion is the way to go 
Windows down my truck plaque 
I can take it where you wanna go
California Cruisin
 
California cruisin’ 
California cruisin’ 
California cruisin’


  ",California Cruisin,Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
