Lyrics,Song,Artist,Genre,Composition
"Déjà Vu
 
Am I insane expecting you to change? 
It's the same thing over and over again
Déjà vu 
It's time to act your age
It's the same thing over and over again
Déjà vu
Déjà Vu
 
Just admit it, you're an asshole, living in a castle
You think you're better than everyone
But you can't buy me with something shiny
Cause I am not like everyone
Déjà Vu
 
I think I've had it, enough of your bullshit
You're not romantic, you for sure are hopeless
I'll buy a range rover just to run you over and call you out
Déjà Vu
 
Am I insane expecting you to change? 
It's the same thing over and over again
Déjà vu 
It's time to act your age
It's the same thing over and over again
Déjà vu 
Pills and alcohol 
Excuses, yeah, I've heard them all
Insane, expecting you to change 
It's the same thing over and over again
Déjà vu
Déjà Vu
 
Oh-oh, oh-oh (over and over again) 
Déjà vu 
Oh-oh, oh-oh (over and over again) 
Déjà vu
Déjà Vu
 
You think that the number inside of your bank account 
Is the way into my heart 
They say you're a saint, but you act like a sinner
Yeah, I should've known right from the start
Déjà Vu
 
But I think I've had it, enough of emotions
You're not romantic, you for sure are hopeless
When in doubt, I'll take a picture of us, and I'll cut you out
Déjà Vu
 
Am I insane expecting you to change? 
It's the same thing over and over again
Déjà vu 
It's time to act your age
It's the same thing over and over again
Déjà vu 
Pills and alcohol 
Excuses, yeah, I've heard them all
Insane, expecting you to change 
It's the same thing over and over again
Déjà vu
Déjà Vu
 
I've seen this all a thousand times (a thousand times)
Stuck in the memory 
I can't go back and change your mind (can't change your mind)
Why does this keep happening? 
Right time, wrong situation 
Was all my love wasted? 
I've seen this all a thousand times (too many times)
Déjà Vu
 
Am I insane expecting you to change? 
It's the same thing over and over again
Déjà vu 
It's time to act your age
It's the same thing over and over again
Déjà vu 
Pills and alcohol 
Excuses, yeah, I've heard them all
Insane, expecting you to change 
It's the same thing over and over again
Déjà vu
Déjà Vu
 
Oh-oh, oh-oh (over and over again) 
Déjà vu 
Oh-oh, oh-oh (over and over again) 
Déjà vu


  Essa informação está errada? Nos avise. ",Déjà Vu,Avril Lavigne,Pop Rock,"Composição: Avril Lavigne / Derek ""MOD SUN"" Smith / John Feldmann. "
"Don't Stop
 
You turn me on, what the hell's goin' on?
One look from you and I knew I was done
Don't Stop
 
I don't mind you taking control
For once in my life, I let go 
Cause you turn me on, you're what I want
You're what I want
Don't Stop
 
Don't stop
Cause you know exactly why I came
Just gotta say my name 
And I'm cut
I'm tangled up and goin' insane
I got you on the brain 
Stuck inside your web again 
You're stuck inside my head
Only you could make me act this way 
So baby, don't stop
Don't Stop
 
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you
Don't Stop
 
I'll do your dance to this twisted romance
No turning back, take me slow, take me fast
Don't Stop
 
I don't mind you taking control
For once in my life I let go 
Cause you turn me on, you're what I want
You're what I want
Don't Stop
 
Don't stop
Cause you know exactly why I came
Just gotta say my name 
And I'm cut
I'm tangled up and gone insane
I got you on the brain 
Stuck inside your web again 
You're stuck inside my head
Only you could make me act this way 
So baby, don't stop
Don't Stop
 
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you
Don't Stop
 
When you go, I feel low 
You're like some kind of drug to me
When you go, I feel low 
Cause your poison is bittersweet
When you go, I feel low 
You're like some kind of drug to me
When you go, I feel low 
Cause your poison is bittersweet
Don't Stop
 
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you 
Baby, don't stop
Nobody can touch my body 
Like you, like you


  Essa informação está errada? Nos avise. ",Don't Stop,Avril Lavigne,Pop Rock,Composição: Sebastian Coucheron / Tayla Parx / Lauren Christy / Avril Lavigne / Ketil Jansen. 
"Don't Tell Me
 
You held my hand and walked me home, I know 
Why you gave me that kiss 
It was somethin' like this and made me go, uh-oh
You wiped my tears, got rid of all my fears 
Why did you have to go? 
Guess it wasn't enough to take up some of my love
Guys are so hard to trust
Don't Tell Me
 
Did I not tell you 
That I'm not like that girl?
The one who gives it all away, yeah, oh
Don't Tell Me
 
Did you think that I was gonna give it up to you 
This time? 
Did you think that it was something I was gonna do 
And cry? 
Don't try to tell me what to do
Don't try to tell me what to say
You're better off that way, yeah
Don't Tell Me
 
Don't think that your charm
And the fact that your arm is now around my neck 
Will get you in my pants 
I'll have to kick your ass to make you never forget
I'm gonna ask you to stop
I thought I liked you a lot, but I'm really upset (really upset)
So get outta my head, get off of my bed 
Yeah, that's what I said
Don't Tell Me
 
Did I not tell you 
That I'm not like that girl?
The one who throws it all away
Don't Tell Me
 
Did you think that I was gonna to give it up to you 
This time? 
Did you think that it was something I was gonna do 
And cry? 
Don't try to tell me what to do
Don't try to tell me what to say
You're better off that way, yeah
Don't Tell Me
 
This guilt trip that you put me on 
Won't mess me up, I've done no wrong
Any thoughts of you and me have gone away
Don't Tell Me
 
Did you think that I was gonna give it up to you 
This time? 
Did you think that it was something I was gonna do 
And cry? 
Don't try to tell me what to do
Don't try to tell me what to say
You're better off that way, yeah
Better off that way 
I'm better off alone anyway


  Essa informação está errada? Nos avise. ",Don't Tell Me,Avril Lavigne,Pop Rock,Composição: Avril Lavigne / Evan Taubenfeld. 
"Dumb Blonde
 
I ain’t no dumb blonde 
I ain’t no stupid Barbie doll 
I got my game on 
Watch me, watch me, watch me prove you wrong
Dumb Blonde
 
Well, there you go again, telling me where I belong 
You put me on the bench, don’t think that I can play strong 
So quick to condescend 
Well, you think I’m empty, I’m not 
You won’t be so confident when I’m crushing you from the top
Dumb Blonde
 
I’m a babe, I’m a boss and I’m making this money 
I can flip like a switch and I cut like a blade 
(Try to get it now) 
I can sting like a bee, but I’m sweeter than honey 
And I’m quick as a whip, so get outta my way 
(Come and get it now)
Dumb Blonde
 
I ain’t no dumb blonde 
I ain’t no stupid Barbie doll 
I got my game on 
Just watch me, watch me, watch me prove you wrong 
I ain’t no dumb blonde 
I am a fucking cherry bomb 
I’ll be your icon 
Watch me, watch me, watch me prove you wrong
Dumb Blonde
 
Stand up everybody, get up, say it loud 
We’re bombshells raising hell now 
Watch me, watch me, watch me prove you wrong 
Stand up everybody, get up, say it loud 
We’re bombshells raising hell now 
Watch me, watch me, watch me prove you wrong
Dumb Blonde
 
Well, there you go again, you’re talking down on me 
I may look innocent, don’t underestimate me 
I’m gold and platinum 
Don’t you know I’m out of your league? (I’m so out of your league) 
Step back, your time is up, sit down, I’m taking the lead
Dumb Blonde
 
I’m a babe, I’m a boss and I’m making this money 
I can flip like a switch and I cut like a blade 
(Try to get it now) 
I can sting like a bee, but I’m sweeter than honey 
And I’m quick as a whip, so get outta my way 
(Come and get it now)
Dumb Blonde
 
I ain’t no dumb blonde 
I ain’t no stupid Barbie doll 
I got my game on 
Just watch me, watch me, watch me prove you wrong 
I ain’t no dumb blonde 
I am a fucking cherry bomb 
I’ll be your icon 
Watch me, watch me, watch me prove you wrong
Dumb Blonde
 
Stand up everybody, get up, say it loud 
We’re bombshells raising hell now 
Watch me, watch me, watch me prove you wrong 
Stand up everybody, get up, say it loud 
We’re bombshells raising hell now 
Watch me, watch me, watch me prove you wrong
Dumb Blonde
 
If you're a strong bitch, then bring it on, bitch
Then sing along if you don't take no shit
When it gets fucked up, don't ever shut up
You gotta stand up and fight for it 
If you're a strong bitch, then bring it on, bitch
Then sing along if you don't take no shit
When it gets fucked up, don't ever shut up
You gotta stand up and fight for it
Dumb Blonde
 
(Oh no) 
I ain’t no dumb blonde 
I ain’t no stupid Barbie doll (hell no) 
I got my game on 
Watch me, watch me, watch me prove you wrong 
I ain’t no dumb blonde 
I am a fucking cherry bomb 
I’ll be your icon 
Just watch me, watch me, watch me prove you wrong
Dumb Blonde
 
Stand up everybody, get up, say it loud 
We’re bombshells raising hell now 
Watch me, watch me, watch me prove you wrong 
Stand up everybody, get up, say it loud 
We’re bombshells raising hell now 
Watch me, watch me, watch me prove you wrong


  ",Dumb Blonde,Avril Lavigne,Pop Rock,Sabe de quem é a composição? Envie pra gente.
"Dumb Blonde (Explicit Version)
 
I ain't no dumb blonde
I ain’t no stupid barbie doll 
I got my game on 
Watch me, watch me, watch me prove you wrong
Dumb Blonde (Explicit Version)
 
Well, there you go again tellin' me where I belong
You put me on the bench, don't think that I can play strong
So quick to condescend, well, you think I’m empty, I'm not
It won't be no accident when I'm crushin' you from the top (oh)
Dumb Blonde (Explicit Version)
 
I'm a babe, I'm a boss and I'm makin’ this money (uh-huh)
I can flip like a switch and I cut like a blade (try to get it now) 
I can sting like a bee, but I’m sweeter than honey (uh-huh) 
And I'm quick as a whip so get outta my way (come and get it now)
Dumb Blonde (Explicit Version)
 
I ain’t no dumb blonde 
I ain't no stupid barbie doll
I got my game on 
Watch me, watch me, watch me prove you wrong 
I ain't no dumb blonde
I am a fucking cherry bomb 
I'll be your icon
Watch me, watch me, watch me prove you wrong
Dumb Blonde (Explicit Version)
 
Stand up everybody 
Get up, say it loud 
We’re bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong
Dumb Blonde (Explicit Version)
 
Well, there you go again, you're talkin' down on me
I may look innocent, don't underestimate me
I'm gold, I'm platinum, don't you know I'm outta your league?
I'm gonna count to ten then I want you down on your knees
Dumb Blonde (Explicit Version)
 
I'm a babe, I'm a boss and I'm makin' this money (uh-huh)
I can flip like a switch and I cut like a blade (try to get it now) 
I can sting like a bee, but I'm sweeter than honey (uh-huh)
And I'm quick as a whip so get outta my way (come and get it now)
Dumb Blonde (Explicit Version)
 
I ain't no dumb blonde
I ain't no stupid barbie doll
I got my game on 
Watch me, watch me, watch me prove you wrong 
I ain't no dumb blonde
I am a fucking cherry bomb 
I'll be your icon
Watch me, watch me, watch me prove you wrong
Dumb Blonde (Explicit Version)
 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong
Dumb Blonde (Explicit Version)
 
If you're a strong bitch, then bring it on, bitch
Then sing along if you don't take no shit
When it gets fucked up, don't ever shut up
You gotta stand up and fight for it 
If you're a strong bitch, then bring it on, bitch
Then sing along if you don't take no shit
When it gets fucked up, don't ever shut up
You gotta stand up and fight for it
Dumb Blonde (Explicit Version)
 
I ain't no dumb blonde
I ain't no stupid barbie doll
I got my game on 
Watch me, watch me, watch me prove you wrong 
I ain't no dumb blonde
I am a fucking cherry bomb 
I'll be your icon
Watch me, watch me, watch me prove you wrong
Dumb Blonde (Explicit Version)
 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong


  ",Dumb Blonde (Explicit Version),Avril Lavigne,Pop Rock,Sabe de quem é a composição? Envie pra gente.
"Dumb Blonde (feat. Nicki Minaj)
 
Young Money
Dumb Blonde (feat. Nicki Minaj)
 
I ain't no dumb blonde
I ain't no stupid Barbie doll
I got my game on 
Watch me, watch me, watch me prove you wrong
Dumb Blonde (feat. Nicki Minaj)
 
Well, there you go again tellin' me where I belong
You put me on the bench, don't think that I can play strong
So quick to condescend, well, you think I'm empty, I'm not
You won't be so confident when I'm crushin' you from the top (ooh)
Dumb Blonde (feat. Nicki Minaj)
 
I'm a babe, I'm a boss and I'm makin' this money (uh-huh)
I can flip like a switch and I cut like a blade (try to get it now) 
I can sting like a bee, but I'm sweeter than honey (uh-huh)
And I'm quick as a whip so get outta my way (come and get it now)
Dumb Blonde (feat. Nicki Minaj)
 
I ain't no dumb blonde
I ain't no stupid Barbie doll
I got my game on (just watch me) 
Watch me, watch me, watch me prove you wrong 
I ain't no dumb blonde (nuh-uh)
I am a freaking cherry bomb (that's right)
I'll be your icon
Watch me, watch me, watch me prove you wrong
Dumb Blonde (feat. Nicki Minaj)
 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong
Dumb Blonde (feat. Nicki Minaj)
 
Well, there you go again, you're talkin' down to me (huh)
I may look innocent, don't underestimate me (uh-uh)
I'm gold, I'm platinum, don't you know I'm outta your league? (I'm so outta your league)
Step back, your time is up, sit down, I'm takin' the lead (oh)
Dumb Blonde (feat. Nicki Minaj)
 
I'm a babe, I'm a boss and I'm makin' this money (uh-huh)
I can flip like a switch and I cut like a blade (try to get it now) 
I can sting like a bee, but I'm sweeter than honey (uh-huh)
And I'm quick as a whip so get outta my way (come and get it now)
Dumb Blonde (feat. Nicki Minaj)
 
I ain't no dumb blonde
I ain't no stupid Barbie doll
I got my game on (just watch me) 
Watch me, watch me, watch me prove you wrong 
I ain't no dumb blonde (nuh-uh)
I am a freaking cherry bomb (that's right)
I'll be your icon
Watch me, watch me, watch me prove you wrong
Dumb Blonde (feat. Nicki Minaj)
 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong 
Stand up everybody 
Get up, say it loud 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong
Dumb Blonde (feat. Nicki Minaj)
 
Yo, I ain't playin  but I won the cup
Came through heavy on it in the Bentley truck (uh-huh) 
It was me, young Avril, security tucked (okay) 
In the back just in case one of y'all run up (rrr)
One of y'all, um, um, all of y'all be stuck (uh-huh)
When you see a young queen in the flesh, what's up? (what up?)
All the hatin' you was doin' got the Barbie poppin
Now all of them wanna be a Barbie, I'm watchin
But you never gon' stop me, never gon' top me
Millions on millions, they never gon' dock me (what else?)
I am the prototype, the pinkprint (uh-huh) 
And no, I don't want no frauds, wink, wink
Dumb Blonde (feat. Nicki Minaj)
 
(Oh, no) 
I ain't no dumb blonde
I ain't no stupid Barbie doll (hell no)
I got my game on 
Watch me, watch me, watch me prove you wrong 
I ain't no dumb blonde (nuh-uh)
I am a freaking cherry bomb (oh yeah) 
I'll be your icon (just watch me)
Watch me, watch me, watch me prove you wrong
Dumb Blonde (feat. Nicki Minaj)
 
Stand up everybody (stand up) 
Get up, say it loud (get loud) 
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong 
Stand up everybody (come on) 
Get up, say it loud (let's go)
We're bombshells raisin' hell now
Watch me, watch me, watch me prove you wrong


  Essa informação está errada? Nos avise. ",Dumb Blonde (feat. Nicki Minaj),Avril Lavigne,Pop Rock,Composição: Avril Lavigne / Nicki Minaj / Bonnie McKee / Mitch Allan. 
"Energy (Unreleased)
 
Sounds kind of silly 
I'm kind of a hippie
The wind takes me where I go 
A bit of a mystery 
A touch of a gypsy 
Call me a rolling stone
Energy (Unreleased)
 
And I can feel your energy, energy 
From head to toe and everything that's in between
The signals that you're sending me, sending me
They're telling me that I am not alone
Energy (Unreleased)
 
It's like the universe is trying to tell us something
And it's alright yeah, it's alright
No point in running here and pull us back together 
No, you can't fight, no you can't hide it
All alonе can't tie it
All alone can't fight it
It's like thе universe is trying to tell us something
And it's alright yeah, it's alright
Energy (Unreleased)
 
Woohoo 
Woohoo
Energy (Unreleased)
 
And I can feel your energy, energy 
From head to toe and everything that's in between
The signals that you're sending me, sending me
They're telling me that I am not alone
Energy (Unreleased)
 
It's like the universe is trying to tell us something
And it's alright yeah, it's alright
No point in running here and pull us back together 
No, you can't fight, no you can't hide it
All alone can't tie it
All alone can't fight it
It's like the universe is trying to tell us something
And it's alright yeah, it's alright


  Essa informação está errada? Nos avise. ",Energy (Unreleased),Avril Lavigne,Pop Rock,Composição: Avril Lavigne. 
"Eternally
 
You walk by, caught my eyes 
Did you even notice? 
That I've been just like this, only took one kiss
And then I start floating
Eternally
 
You move closer to the edge 
On your side of the bed 
But I won't let you fall off tonight
Always, always I'll hold you tight
Eternally
 
Baby, I want you for eternity (for eternity, eternity) 
Make my dreams a reality (reality, reality) 
Write a list, tell me everything you want 
Yeah, I don't give a shit if it's right or wrong
Baby, I want you for eternity 
Eternally
Eternally
 
Waking up is so much easier with you by my side 
And maybе me and you can play a game of seek and hide
Eternally
 
You movе closer to the edge 
On your side of the bed 
But I won't let you fall off tonight
Always, always I'll hold you tight
Eternally
 
Baby, I want you for eternity (for eternity, eternity) 
Make my dreams a reality (reality, reality) 
Write a list, tell me everything you want 
Yeah, I don't give a shit if it's right or wrong
Baby, I want you for eternity 
Eternally
Eternally
 
I see my future, we're together
You make everyday better 
It's like I've known you forever
And ever, yeah 
I see my future, we're together
You make everyday better 
It's like I've known you forever
And ever
Eternally
 
Baby, I want you for eternity (for eternity, eternity) 
Make my dreams a reality (reality, reality) 
Write a list, tell me everything you want 
Yeah, I don't give a shit if it's right or wrong
Baby, I want you for eternity 
Eternally


  Essa informação está errada? Nos avise. ",Eternally,Avril Lavigne,Pop Rock,"Composição: Avril Lavigne / Derek ""MOD SUN"" Smith / John Feldman. "
"Everybody Hurts
 
Don't know, don't know if I can do this on my own
Why do you have to leave me? 
It seems I'm losing something deep inside of me
Hold on, on to me
Everybody Hurts
 
Now I see 
Now I see
Everybody Hurts
 
Everybody hurts some days 
It's okay to be afraid
Everybody hurts 
Everybody screams 
Everybody feels this way 
And it's okay
La la la la la la, it's okay
Everybody Hurts
 
It feels like nothing really matters anymore 
When you're gone, I can't breathe
And I know, you never meant to make me feel this way 
This can't be happening
Everybody Hurts
 
Now I see 
Now I see
Everybody Hurts
 
Everybody hurts some days 
It's okay to be afraid
Everybody hurts 
Everybody screams 
Everybody feels this way 
And it's okay
La la la la la la, it's okay
La la la la
Everybody Hurts
 
So many questions, so much on my mind 
So many answers I can't find
I wish I could turn back the time 
I wonder why...
Everybody Hurts
 
Everybody hurts some days 
Everybody hurts some days
Everybody Hurts
 
Everybody hurts some days 
It's okay to be afraid
Everybody hurts 
Everybody screams 
Everybody feels this way 
And it's okay
La la la la la la, it's okay
La la la la la, it's okay
Everybody Hurts
 
Everybody hurts somedays 
But it's okay to be afraid
Everybody Hurts
 
Everybody hurts some days 
Yes, we all feel pain 
Everybody feels this way 
But it'll be okay
Can somebody take me away 
To a better place? 
Everybody feels this way 
It's okay
Everybody Hurts
 
La la la la la la, it's okay
La la la la, it's okay
La la la la la la, it's okay
La la la la, it's okay


  Essa informação está errada? Nos avise. ",Everybody Hurts,Avril Lavigne,Pop Rock,Composição: Avril Lavigne / Evan Taubenfeld. 
"Everything Back But You
 
Today was the worst day, I went through hell 
I wish I could remove it from my mind 
Two months away from you, but I couldn't tell
I thought that everything was gonna be just fine
Everything Back But You
 
The postcard that you wrote 
With the stupid little note 
Something wasn't quite right about it
It smelt like cheap perfume 
And it didn't smell like you
There is no way you can get around it 
Because you wrote
Everything Back But You
 
I wish you were her 
You left out the E 
You left without me 
And now you're somewhere out there with a
Bitch, slut, psycho, babe 
I hate you, why are guys so lame? 
Everything I gave you 
I want everything back but you
Everything Back But You
 
My friends tried to tell me all along 
That you weren't the right one for me
My friends tried to tell me to be strong 
I bet you didn't think that I would see
Everything Back But You
 
The postcard that you wrote 
With the stupid little note 
There something wasn't quite right about it
I wanna see you cry 
Like I did a thousand times 
Now you're losing me, you're losing me now
Because you wrote
Everything Back But You
 
I wish you were her 
You left out the E 
You left without me 
And now you're somewhere out there with a
Bitch, slut, psycho, babe 
I hate you, why are guys so lame? 
Everything I gave you 
I want everything back but you
Everything Back But You
 
The postcard that you wrote 
With a stupid little note 
Something wasn't quite right about it
It smelt like cheap perfume 
And it didn't smell like you
There is no way you could get around it 
Because you wrote
Everything Back But You
 
I wish you were her 
You left out the E 
You left without me 
And now you're somewhere out there with a
Bitch, slut, psycho, babe 
I hate you, why are guys so lame? 
Everything I gave you 
I want everything back but you
Everything Back But You
 
I wish you were her 
You left out the E 
You left without me 
Everything back but you
Everything Back But You
 
I wish you were her 
You left out the E 
You left without me 
Everything back but you


  Essa informação está errada? Nos avise. ",Everything Back But You,Avril Lavigne,Pop Rock,Composição: Avril Lavigne / Butch Walker. 
"Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
I say I love you, but I don't
I say I'm fine, but I'm miserable
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
I'm dead, but you probably can't tell
Been scalin' the walls of the wishin' well
My head's in the sky, but I'm fallin' backwards, yeah
And I crawl and I'm wide awake in my dreams
Wake up and I don't know what anything means
We're completely different people than the people we wanted
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
Have we outgrown this city? I'm so tired
Of wishin' I were somewhere different from where you are
With my eyes wide shut
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
I say I love you, but I don't
I say I'm fine, but I'm miserable
Oh, cause I don't get high off you anymore
No, I don't get high off you anymore
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
Smilin' into the mirror like a psychopath
Can't remember the last time you made me laugh
Dryin' tears with my lipstick
You're the first in my hit list
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
Have we outgrown this city? I'm so tired
Of wishin' I were somewhere different from where you are
With my eyes wide shut
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
I say I love you, but I don't
I say I'm fine, but I'm miserable
Oh, cause I don't get high off you anymore
No, I don't get high off you
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
Have we outgrown this city? 
Wish I were somewhere different from where you are 
Have we outgrown this city? 
Oh, have I come missing in the dark?
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
I say I love you, but I don't (but I don't)
I say I'm fine, but I'm miserable (I'm miserable)
Oh, cause I don't get high off you anymore
No, I don't get high off you (I don't get, I don't get)
Eyes Wide Shut (feat. ILLENIUM & Travis Barker)
 
Anymore


  Essa informação está errada? Nos avise. ",Eyes Wide Shut (feat. ILLENIUM & Travis Barker),Avril Lavigne,Pop Rock,Composição: Ali Tamposi / Avril Lavigne / Illenium / Kevin Gruft / Liza Owen / Said The Sky / Travis Barker. 
"Fake As Hell (feat. All Time Low)
 
I know it's better if we both say
So long and thanks for the memories 
I'd like to say that it's been real
But it's been fake as hell
Fake As Hell (feat. All Time Low)
 
I caught you lying in my face again 
You got me hanging by a thread again 
Feel like a kite in a hurricane 
So cut the string and let me fly away
Fake As Hell (feat. All Time Low)
 
Now we're burnin' at both ends
Like candles in the wind 
My heart is collapsing 
Collateral damage
Fake As Hell (feat. All Time Low)
 
I know it's better if we both say
So long and thanks for the memories 
I'd like to say that it's been real
But it's been fake as hell
Take two and call me in the morning 
Three chances, shoulda seen the warning 
For what it's worth, I'll miss you, well
Yeah, it's been real, you're fake as hell
Fake As Hell (feat. All Time Low)
 
You're superficial, you know what? I fake it
So artificial, don't know how to take it
You got a problem, I don't wanna solve it
Now it's official, I don't even miss ya
Fake As Hell (feat. All Time Low)
 
You say it's really nothing personal
And everyone you love is just expendable 
Can't make a friend without the end, you know
It's collateral damage
Fake As Hell (feat. All Time Low)
 
I know it's better if we both say
So long and thanks for the memories 
I'd like to say that it's been real
But it's been fake as hell
Take two and call me in the morning 
Three chances, shoulda seen the warning 
For what it's worth, I'll miss you, well
Yeah, it's been real, you're fake as hell
Fake As Hell (feat. All Time Low)
 
You say it's really nothing personal
And everyone you love is just expendable 
You say it's really nothing personal (can't make a friend without the end, you know)
Personal (end, you know; personal) 
You say it's really nothing personal (I know it's better if we both say)
And everyone you love is just expendable (so long and thanks for the memories) 
Can't make a friend without the end, you know (I'd like to say that it's been real)
End, you know (but it's been fake as hell)
Fake As Hell (feat. All Time Low)
 
I know it's better if we both say
So long and thanks for the memories (thanks for the memories) 
I'd like to say that it's been real
But it's been fake as hell
Take two and call me in the morning 
Three chances, shoulda seen the warning 
For what it's worth, I'll miss you, well
Yeah, it's been real, you're fake as hell
Fake As Hell (feat. All Time Low)
 
Fake as hell (fake as hell) 
You're so fake as hell (for what it's worth, I'll miss you, well)
(Yeah, it's been real, you're fake as hell)


  ",Fake As Hell (feat. All Time Low),Avril Lavigne,Pop Rock,Sabe de quem é a composição? Envie pra gente.
"Falling Down
 
If fear's what makes us decide
Our future journey 
Well, I'm not along for the ride
Cause I'm still yearning
To try and touch the sun 
My fingers burning 
Before you're old, you are young
Yeah, I'm still learning
Falling Down
 
I am falling down 
Try and stop me 
It feels so good to hit the ground 
You can watch me 
Fall right on my face 
It's an uphill human race
And I am falling down
Falling Down
 
I'm standing out in the street
The earth is moving 
I feel it under my feet 
And I'm still proving
That I can stand my ground 
And my feet aren't there
Haven't washed my hair
To be lost before you are found 
Don't mean you are losing
Falling Down
 
I am falling down 
Try and stop me 
It feels so good to hit the ground 
You can watch me 
Fall right on my face 
It's an uphill human race
And I am falling down
Falling Down
 
And some day I'll live in a house
Etc, etc, etc 
But you know that's not for now
And for now I'm falling
Falling Down
 
Down, down, down 
Down, down, down 
Down, down, down 
I am falling down, yeah
Falling Down
 
I am falling down 
Try and stop me 
Feels so good to hit the ground 
You can watch me 
Fall right on my face 
It's an uphill human race
And I am falling down
Falling Down
 
I'm falling down
I'm falling
Falling, falling, falling 
I'm falling
I'm falling
I'm falling down
I am falling


  Essa informação está errada? Nos avise. ",Falling Down,Avril Lavigne,Pop Rock,Composição: Avril Lavigne / The Matrix. 
"Falling Fast
 
I woke up and saw the sun today 
You came by without a warning 
You put a smile on my face 
I want that for every morning
Falling Fast
 
What is it I’m feeling? 
Cause I can’t let it go
If seeing is believing 
Then I already know
Falling Fast
 
I’m falling fast 
I hope this lasts 
I’m falling hard for you 
I say 
Let’s take a chance 
Take it while we can 
I know you feel it too 
I’m falling fast 
I’m falling fast
Falling Fast
 
Doesn’t matter what we do 
You make everything seem brighter 
I never knew I needed you 
Like a sad song needs a sea of lighters
Falling Fast
 
What is it I’m feeling? 
Cause I can’t let it go
If seeing is believing 
I already know
Falling Fast
 
I’m falling fast 
God, I hope this lasts 
‘Cause I’m falling hard for you 
I say 
Let’s take a chance 
Take it while we can 
‘Cause I know you feel it too 
I’m falling fast 
I’m falling fast
Falling Fast
 
I hope you know 
I hope it lasts 
I’m falling hard 
I’m falling fast 
We can go 
No holding back
Falling Fast
 
I hope you know 
I hope it lasts 
I’m falling hard 
I’m falling fast 
We can go 
No holding back
Falling Fast
 
I’m falling fast 
I hope this lasts 
I’m falling hard for you 
I say 
Let’s take a chance 
Take it while we can 
I know you feel it too 
I’m falling fast 
I’m falling fast


  Essa informação está errada? Nos avise. ",Falling Fast,Avril Lavigne,Pop Rock,Composição: Avril Lavigne. 
