Lyrics,Song,Artist,Genre,Composition
"Carona do Amor
 
Era só você falar 
Que o encanto acabou 
Quanto tempo vai durar 
Nosso sofrimento, amor 
Se a cabeça não pensar 
Quem padece é o coração 
Acho bem melhor parar 
Dar um fim nessa paixão 
Nunca mais vou esquecer 
Dos momentos de prazer 
Nos amamos tanto 
Que pena que acabou 
Olhe dentro de você 
Se ainda existe amor 
Eu ainda te amo 
Que pena que acabou 
Que pena que acabou 
O amor faz a gente sorrir e chorar 
Às vezes é o melhor remédio pra dor 
Quem não se segura 
Cai da carona do amor, do amor 
O amor faz a gente sorrir e chorar 
Às vezes é o melhor remédio pra dor 
Eu ainda te amo 
Que pena que acabou 
Que pena que acabou


  Essa informação está errada? Nos avise. ",Carona do Amor,Exaltasamba,Pagode,Composição: André Renato / Delcio Luiz. 
"Cartilha do Amor
 
Cantar é parar com todo sofrimento 
Amar é a força daquele momento 
Brigar é chorar, é a luz que não acendeu 
Me perdoa pois a decisão quem tomou não fui eu
Cartilha do Amor
 
Eu bem quis acertar fiz de tudo pra ver 
O jardim florescer nosso amor perfumar 
Mas quem dera se a paz de repente pudesse voltar 
E abraçar tudo aquilo de bom que ainda restou 
Foram tantas lições....é a prova geral 
Na cartilha do amor não se pode ser colegial


  Essa informação está errada? Nos avise. ",Cartilha do Amor,Exaltasamba,Pagode,Composição: Royce do Cavaco / Paulo Onça. 
"Cartão Postal
 
Como sempre distraída 
Te filmei, você não viu 
É a coisa mais bonita 
O seu corpo de perfil
Cartão Postal
 
Pode parecer bobagem 
Um impulso infantil 
Meu amor, não é chantagem 
Mas você me seduziu
Cartão Postal
 
Te proponho, amor 
Um trato, que tal se render? 
Eu te dou o seu retrato 
Mas quero você
Cartão Postal
 
Você na foto toda nua 
Num banho de Lua 
Meu cartão postal 
Meu corpo deu sinal, deu sinal, deu sinal
Cartão Postal
 
O meu desejo continua 
Desejando a sua 
Boca sensual 
Meu sonho real
Cartão Postal
 
Você na foto toda nua 
Num banho de Lua 
Meu cartão postal 
Meu corpo deu sinal, deu sinal, deu sinal
Cartão Postal
 
O meu desejo continua 
Desejando a sua 
Boca sensual 
Meu sonho real
Cartão Postal
 
Como sempre distraída 
Te filmei, você não viu 
É a coisa mais bonita 
O seu corpo de perfil
Cartão Postal
 
Pode parecer bobagem 
Um impulso infantil 
Meu amor, não é chantagem 
Mas você me seduziu
Cartão Postal
 
Te proponho, amor 
Um trato, que tal se render? 
Eu te dou o seu retrato 
Mas quero você
Cartão Postal
 
Você na foto toda nua 
Num banho de Lua 
Meu cartão postal 
Meu corpo deu sinal, deu sinal, deu sinal
Cartão Postal
 
O meu desejo continua 
Desejando a sua 
Boca sensual 
Meu sonho real
Cartão Postal
 
Você na foto toda nua 
Num banho de Lua 
Meu cartão postal 
Meu corpo deu sinal, deu sinal, deu sinal
Cartão Postal
 
O meu desejo continua 
Desejando a sua 
Boca sensual 
Meu sonho real


  Essa informação está errada? Nos avise. ",Cartão Postal,Exaltasamba,Pagode,Composição: Delcio Luiz / Carlito Cavalcante. 
"Chegamos Ao Fim
 
Olhe prá dentro de nós 
O amor nos deixou no deserto 
Você vem me condenar 
Mas sabe que errou também 
Olhe prá dentro de nós 
No jardim já morreram as flores 
Nossas fotos perderam as cores 
Nossa cama está tão vazia 
Chega a dar calafrio no corpo 
A tristeza invade o meu rosto 
Quando lembro 
Teu cheiro, teu gosto 
E a farra que a gente fazia...
Chegamos Ao Fim
 
Onde foi nossa magia 
Nosso mundo encantado 
Foi sofrendo lado a lado 
Que o amor perdeu a cor...
Chegamos Ao Fim
 
Chegamos ao fim tá doendo sim 
Eu chego a perder a voz 
Só resta chorar e se desculpar 
Pelo que restou de nós...(2x) 
(Final 4x)
Chegamos Ao Fim
 
(Repetir a Letra)


  Essa informação está errada? Nos avise. ",Chegamos Ao Fim,Exaltasamba,Pagode,Composição: Arlindo Cruz. 
"Choro de Alegria
 
Chora, chora que chorar faz bem 
Aindamais se for um choro de alegria 
Ao reencontrar alguém
Choro de Alegria
 
Chora, chora que chorar faz bem 
Deixa a lágrima rolar 
Deixa o pranto derramar 
Que motivo a gente tem
Choro de Alegria
 
Chora ao chegar no mundo quem é que não chora 
Parece até que viemos aqui para chorar 
O samba chora no toque das cordas do ninho 
De um cavaquinho que chora pra gente sambar 
Chora a natureza pródiga na chuva quando cai 
Pra lavar as impurezas, são as lágrimas do Pai


  Essa informação está errada? Nos avise. ",Choro de Alegria,Exaltasamba,Pagode,Composição: Serginho Meriti / Toninho Geraes. 
"Chuva Danada
 
Êta chuva danada 
Molhou meu cavaco 
Inundou meu barraco 
Olha vai ser um saco 
Pra tirar essa água daqui 
Também pudera com tanta goteira 
Não é brincadeira não, parece peneira 
É buraco daqui e dali 
É buraco daqui e dali
Chuva Danada
 
Assim não dá, é água pra mais de metro 
Quando eu olho pro teto 
Dá vontade de chorar 
Vou me mandar acho que já tá na hora 
Pois quando são pedro chora 
Chove mais aqui dentro que lá fora 
Chove mais aqui dentro que lá fora


  ",Chuva Danada,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Chuva Danada/ Canavial (pot-pourri)
 
Êta chuva danada 
Molhou meu cavaco 
Inundou meu barraco 
Olha vai ser um saco 
Pra tirar essa água daqui
Chuva Danada/ Canavial (pot-pourri)
 
Também pudera 
Com tanta goteira 
Não é brincadeira não 
Parece peneira 
É buraco daqui e dali 
É buraco daqui e dali
Chuva Danada/ Canavial (pot-pourri)
 
Êta chuva danada 
Molhou meu cavaco 
Inundou meu barraco 
Olha vai ser um saco 
Pra tirar essa água daqui
Chuva Danada/ Canavial (pot-pourri)
 
Também pudera 
Com tanta goteira 
Não é brincadeira 
Parece peneira 
É buraco daqui e dali 
É buraco daqui e dali
Chuva Danada/ Canavial (pot-pourri)
 
Assim não dá 
É água pra mais de metro 
Quando eu olho pro teto 
Dá vontade de chorar
Chuva Danada/ Canavial (pot-pourri)
 
Vou me mandar 
Acho que já tá na hora 
Pois quando São Pedro chora 
Chove mais aqui dentro que lá fora 
Chove mais aqui dentro que lá fora
Chuva Danada/ Canavial (pot-pourri)
 
Secou o meu canavial 
Perdi meu pomar 
Até meu enxame de abelhas 
Resolveu se mudar
Chuva Danada/ Canavial (pot-pourri)
 
O rio secou 
E o vento parou de soprar 
Olha aí 
Não chove a mais de seis meses naquele lugar 
O rio secou 
E o vento parou de soprar 
Olha aí 
Não chove a mais de seis meses naquele lugar
Chuva Danada/ Canavial (pot-pourri)
 
Cadê o meu boi? 
Correu pro mato 
Cadê o mato? 
O mato morreu 
Morreu porque toda a água que tinha 
O Sol já bebeu
Chuva Danada/ Canavial (pot-pourri)
 
As aves daninhas migraram 
Fizeram morada em outro pomar 
Não chove a mais de seis meses naquele lugar
Chuva Danada/ Canavial (pot-pourri)
 
A fauna e a flora 
Pedem primavera 
Mas prefiro o jardim e o pomar
Chuva Danada/ Canavial (pot-pourri)
 
O cheiro das noites tão claras 
Já não tem festejo 
E é triste o luar
Chuva Danada/ Canavial (pot-pourri)
 
E ela já não faz seresta 
Motivo pra festa 
Não se perturbar
Chuva Danada/ Canavial (pot-pourri)
 
Não chove a mais de seis meses naquele 
Lugar
Chuva Danada/ Canavial (pot-pourri)
 
Passou noite 
Já raiou o dia 
E não tem alegria 
Pra gente cantar
Chuva Danada/ Canavial (pot-pourri)
 
Não chove a mais de seis meses naquele 
Lugar
Chuva Danada/ Canavial (pot-pourri)
 
Secou o meu canavial 
Perdi meu pomar 
Até meu enxame de abelhas 
Resolveu se mudar
Chuva Danada/ Canavial (pot-pourri)
 
O rio secou 
E o vento parou de soprar 
Olha aí 
Não chove a mais de seis meses naquele lugar 
O rio secou 
E o vento parou de soprar 
Olha aí 
Não chove a mais de seis meses naquele lugar
Chuva Danada/ Canavial (pot-pourri)
 
Cadê o meu boi? 
Correu pro mato 
Cadê o mato? 
O mato morreu 
Morreu porque toda a água que tinha 
O Sol já bebeu
Chuva Danada/ Canavial (pot-pourri)
 
As aves daninhas migraram 
Fizeram morada em outro pomar 
Não chove a mais de seis meses naquele lugar
Chuva Danada/ Canavial (pot-pourri)
 
A fauna e a flora 
Pedem primavera 
Mas prefiro o jardim e o pomar
Chuva Danada/ Canavial (pot-pourri)
 
O cheiro das noites tão claras 
Já não tem festejo 
E é triste o luar
Chuva Danada/ Canavial (pot-pourri)
 
E ela já não faz seresta 
Notivo pra festa 
Não se perturbar
Chuva Danada/ Canavial (pot-pourri)
 
Não chove a mais de seis meses naquele 
Lugar
Chuva Danada/ Canavial (pot-pourri)
 
Passou noite 
Já raiou o dia 
E não tem 
Alegria 
Pra gente cantar
Chuva Danada/ Canavial (pot-pourri)
 
Não chove a mais de seis meses naquele 
Lugar
Chuva Danada/ Canavial (pot-pourri)
 
Não chove a mais de seis meses naquele 
Lugar
Chuva Danada/ Canavial (pot-pourri)
 
Não chove a mais de seis meses naquele 
Lugar


  Essa informação está errada? Nos avise. ",Chuva Danada/ Canavial (pot-pourri),Exaltasamba,Pagode,Composição: Carica / Vicente / Salgadinho / Juninho. 
"Comida
 
Bebida é água 
Comida é pasto 
Você tem sede de que? 
Você tem fome de que? 
A gente não quer só comida, 
A gente quer comida, diversão e arte. 
A gente não quer só comida, 
A gente quer saída para qualquer parte. 
A gente não quer só comida, 
A gente quer bebida, diversão, balé. 
A gente não quer só comida, 
A gente quer a vida como a vida quer. 
A gente não quer só comer, 
A gente quer comer, quer fazer amor. 
A gente não quer só comer, 
A gente quer prazer pra aliviar a dor. 
A gente não quer só dinheiro, 
A gente quer dinheiro e felicidade. 
A gente não quer só dinheiro 
A gente quer inteiroe não pela metade.
Comida
 
Desejo, necessidade, 
Vontade, necessidade, 
Desejo, necessidade, 
Vontade, necessidade, 
Desejo, necessidade, 
Vontade, necessidade, 
Desejo, necessidade, 
Vontade, necessidade 
De amor, menos dor e rancor 
Tira esse revolver da mão pretinho 
O mundo precisa de paz  
Crianças precisam de paz 
Instrua o seu filho a querer sempre mais e mais 
O que fazer se não tem o que comer 
É embaçado, o problema é bem maior que você 
Mas só sentar e esperar, e rezar não vai adiantar 
Seu santo só te ajuda se você se ajudar, sacou?


  Essa informação está errada? Nos avise. ",Comida,Exaltasamba,Pagode,Composição: Arnaldo Antunes / Marcelo Fromer / Sérgio Britto. 
"Como Eu Queria
 
Para de dizer que está preocupada 
Para de dizer que não quer mais nada 
Me inventa outra desculpa 
Que essa já tá acabada
Como Eu Queria
 
Dia tarde noite sol estrela guia 
Sol praia futebol mulher que maravilha 
Viajar, pensar, beber, namorar 
Curtir a vida
Como Eu Queria
 
Chuva, sol, noite, dia 
Parar pra pensar mulher como eu queria 
Estar com você êêê 
Lá nas praias da bahia


  ",Como Eu Queria,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Como Nunca Amei Ninguém
 
Nunca pensei que você 
Me deixaria desse jeito 
Sem dormir direito
Como Nunca Amei Ninguém
 
Imaginei que fosse um passatempo qualquer 
Uma aventura de amor 
Mas meu coração me enganou
Como Nunca Amei Ninguém
 
E agora meu mundo é seu mundo 
Seu corpo em meu corpo é um só 
É um sentimento maior
Como Nunca Amei Ninguém
 
Te amo como nunca amei ninguém 
Te quero como nunca quis um dia alguém 
Você mudou a minha história
Como Nunca Amei Ninguém
 
Te amo como nunca amei ninguém (eu te amo) 
Te quero como nunca quis um dia alguém 
Você mudou a minha história
Como Nunca Amei Ninguém
 
Todo dia, a todo momento 
Está presente no meu pensamento  
Perco a noção do tempo 
Só por causa de você
Como Nunca Amei Ninguém
 
Te amo como nunca amei ninguém (te amo) 
Te quero como nunca quis um dia alguém 
Você mudou a minha história (te amo)
Como Nunca Amei Ninguém
 
Te amo como nunca amei ninguém 
Te quero como nunca quis um dia alguém 
Você mudou a minha história 
A minha história de amor
Como Nunca Amei Ninguém
 
Nunca pensei que você 
Me deixaria desse jeito 
Sem dormir direito
Como Nunca Amei Ninguém
 
Imaginei que fosse um passatempo qualquer 
Uma aventura de amor 
Mas meu coração me enganou
Como Nunca Amei Ninguém
 
E agora meu mundo é seu mundo 
Seu corpo em meu corpo é um só 
É um sentimento maior
Como Nunca Amei Ninguém
 
Te amo como nunca amei ninguém (te amo) 
Te quero como nunca quis um dia alguém 
Você mudou a minha história (a minha história)
Como Nunca Amei Ninguém
 
Te amo como nunca amei ninguém 
Te quero como nunca quis um dia alguém (te amo) 
Você mudou a minha história 
A minha história de amor 
Eu te amo


  Essa informação está errada? Nos avise. ",Como Nunca Amei Ninguém,Exaltasamba,Pagode,Composição: Luiz Alberto Correa da Silva / Pitter Corrêa. 
"Completamente Apaixonado
 
Quando eu a vi pela primeira vez 
Meu coração ficou acelerado 
Eu nunca imaginei sentir uma atração forte 
Aquela garota me deixou apaixonado
Completamente Apaixonado
 
Mais na verdade era tudo bobagem 
Ela só queria brincar com meu sentimento 
Pois agora estou apaixonado 
E não consigo tirar ela do meu pensamento
Completamente Apaixonado
 
Há meu Deus agora o que é que eu faço 
Ela foi embora e me deixou aqui sozinho 
Manda essa garota que eu preciso de carinho 
Traz ela pra mim que eu estou apaixonado


  ",Completamente Apaixonado,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Com Você Tudo Fica Melhor
 
Você chegou na hora errada 
Mas deu o tiro certo 
Sem querer 
Sorria e me dava o mundo 
Sem saber 
Quando a vida 
Prepara uma cilada 
Não adianta muito se esconder 
É melhor ir lá no fundo 
E tentar entender 
Porque a sua voz 
Fala tanto pra mim 
Com você tudo fica melhor 
Se você perceber 
Que eu me sinto assim 
Libero a timidez 
Vai ser a minha vez de ser feliz


  ",Com Você Tudo Fica Melhor,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Continuo Pronto
 
Eu vou te levar pra qualquer lugar 
Sem atalho, sem destino 
Longe da multidão ouvir o coração 
Um tempo nosso, nada mais
Continuo Pronto
 
O caminho mais longo é melhor, vamos bem devagar 
Olha esse céu, ouça esse som 
Sinta esse vento e respira esse ar 
Nossa rotina não vai negar 
Toda magia de se encontrar 
De se ver, de se ter, de se amar
Continuo Pronto
 
E lembra de quando tudo era assim 
A gente rindo à beça, não existia pressa 
Uma vida sem hora marcada 
Eu lembro sim de quando se apaixonou por mim 
Havia tantos sonhos e eu continuo pronto pra realizar


  ",Continuo Pronto,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Coração Intocável
 
Eu tento aproximar as nossas vidas 
Mas parece decidida a viver só pra você 
Pra não sair ferido dessa história 
Eu prefiro me afastar, to começando a sofrer
Coração Intocável
 
Porque pra mim virou um caso sério 
Sem orgulho, eu não nego 
Fui te amando sem querer
Coração Intocável
 
Se não te procuro, pra você tanto faz 
Quando me procura eu sou incapaz de dizer não 
Fico entregue em suas mãos
Coração Intocável
 
E te ver assim tão independente me faz mal 
Eu não posso mais te amar
Coração Intocável
 
Se o seu coração é intocável deveria me avisar 
Eu não tinha dado espaço pra você me conquistar 
É que o brilho dos seus olhos me mostrava outra intenção 
Eu só queria cuidar de você
Coração Intocável
 
Te amar não faz sentido, sem você vou responder 
Minha única saída é tentar te esquecer 
Eu cheguei no limite 
Eu tentei!


  ",Coração Intocável,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Céu e Fé
 
Insegurança, medo, alegria, paz e emoção 
Tudo ao mesmo tempo num só coração 
Eu tô a tanto tempo procurando 
Alguém pra dar a mão 
Fica difícil acreditar então
Céu e Fé
 
Que tudo que sonhei, e que pedi em oração 
Está ao lado meu, e percebeu é hora de viver
Céu e Fé
 
Olha pra mim, pode enxergar 
Todo amor do mundo eu vou te dar 
A solidão vai procurar 
Outro coração pra se abrigar
Céu e Fé
 
Olha pra mim, deixa eu te ver 
O meu coração quer entender 
De onde vem tanto querer 
Somos aliança, céu e fé 
Eu e você


  Essa informação está errada? Nos avise. ",Céu e Fé,Exaltasamba,Pagode,Composição: Bruno Cardoso / Thiaguinho. 
"Cuidado Cupido
 
Cuida cupido 
Eu corro perigo 
Tenho muito medo de me apaixonar 
Já sofreu bastante 
Você como antes 
Sempre apronta 
Sem medo de errar 
Sou eu que perco o sono 
Sou eu que luto com o amor 
Você não dá trégua pro meu coração 
Você só quer que eu ame 
Não quer ouvir que eu reclame 
Me deixa sozinho e na contra mão 
Por favor cupido responda essa minha oração
Cuidado Cupido
 
Eu sei como sofre 
Das noites que chora 
Pedindo a Deus sempre um amor fiel 
Estou a procura de um amor a sua cura 
Se eu encontrar conheceras o céu 
A sua cara metade 
Alguém que cure essa dor 
E que te preencha por dentro o vazio 
Um abraço, um beijo sincero 
E como eu espero 
Encontre alguém que te faça feliz
Cuidado Cupido
 
Vou confiar no poder do amor 
Vou apostar vou sair vencedor 
Encontre alguém meu cupido amigo 
Que seja a metade do que aqui restou
Cuidado Cupido
 
Não perca nunca a esperança no amor 
Eu juro flechar quem te traga calor 
Te dá vontade de amor outra vez 
Sem medo de errar como antes se fez
Cuidado Cupido
 
Não perca nunca a esperança no amor 
Eu juro flechar quem te traga calor 
Te dá vontade de amor outra vez 
Sem medo de errar como antes se fez 
Se fez


  Essa informação está errada? Nos avise. ",Cuidado Cupido,Exaltasamba,Pagode,Composição: Péricles. 
"Dança do Bole-bole
 
Mulherada que dança é essa 
Que o corpo fica todo mole 
Mulherada que dança é essa 
Que o corpo fica todo mole
Dança do Bole-bole
 
(Como é que é? 
É uma dança nova 
Que bole, bole, bole, bole! 
É uma dança nova 
Que bole, bole, bole, bole!
Dança do Bole-bole
 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole!
Dança do Bole-bole
 
(Mulherada!) 
Mulherada que dança é essa 
Que o corpo fica todo mole 
Mulherada que dança é essa 
Que o corpo fica todo mole
Dança do Bole-bole
 
(É o que?) 
É uma dança nova 
Que bole, bole, bole, bole! 
É uma dança nova 
Que bole, bole, bole, bole!
Dança do Bole-bole
 
(Quero ver!) 
Bole, bole, bole, bole! 
(Loirinha!) 
Bole, bole, bole, bole! 
(Moreninha!) 
Bole, bole, bole, bole! 
(Mulatinha!) 
Bole, bole, bole, bole! 
(Pretinha!) 
Bole, bole, bole, bole! 
(Magrelinha!) 
Bole, bole, bole, bole! 
(Gorduchinha!) 
Bole, bole, bole, bole! 
(Gostosinha) 
Bole, bole, bole, bole!
Dança do Bole-bole
 
(Mulherada!) 
Mulherada que dança é essa 
Que o corpo fica todo mole 
Mulherada que dança é essa 
Que o corpo fica todo mole
Dança do Bole-bole
 
(Quero ver! Quero ver!) 
É uma dança nova 
Que bole, bole, bole, bole! 
É uma dança nova 
Que bole, bole, bole, bole!
Dança do Bole-bole
 
(Vai, quero ver!) 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
(Vai de novo!) 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole!
Dança do Bole-bole
 
(Mulherada!) 
Mulherada que dança é essa 
Que o corpo fica todo mole 
Mulherada que dança é essa 
Que o corpo fica todo mole
Dança do Bole-bole
 
É uma dança nova 
Que bole, bole, bole, bole! 
É uma dança nova 
Que bole, bole, bole, bole!
Dança do Bole-bole
 
(Vai! Vai! Vai!) 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
(Até o chão!) 
Bole, bole, bole, bole! 
(Até o chão!) 
Bole, bole, bole, bole! 
(Até o chão!) 
Bole, bole, bole, bole! 
(Até o chão!) 
Bole, bole, bole, bole!
Dança do Bole-bole
 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole! 
Bole, bole, bole, bole!


  Essa informação está errada? Nos avise. ",Dança do Bole-bole,Exaltasamba,Pagode,Composição: João Roberto Kelly. 
"De Bobeira
 
Te amar 
É tudo que sonhei 
Mas sei lá 
Eu nao imaginei 
Que o amor  
Fosse me encarcerar 
E me fazer sofrer 
Qual será 
O preço que paguei 
Pois num mar 
De sonhos mergulhei 
E o medo em mim 
Foi chegar à conclusão 
Que o amor é assim 
Me entreguei à ilusão 
De bobeira você deu mancada 
Apostei toda nossa jornada 
E parei com a rapaziada 
Pra ficar com você minha amada


  Essa informação está errada? Nos avise. ",De Bobeira,Exaltasamba,Pagode,Composição: Luiz Cláudio Picolé / Prateado. 
"De Herói Virei Bandido
 
Tudo começo 
Num beijo 
Apenas um desejo 
Nunca Imaginei 
Te amar como eu amei
De Herói Virei Bandido
 
Mas você mudou 
Quando se afastou de mim 
Eu sei 
Por favor me diz 
Onde foi que eu errei 
Onde está você 
Que deixou meu coração ferido 
Não dá pra entender 
De herói virei bandido
De Herói Virei Bandido
 
Preciso de você 
Meu bem 
Meu sentimento é tão real 
Mais sei que no amor 
Um erro pode ser fatal


  Essa informação está errada? Nos avise. ",De Herói Virei Bandido,Exaltasamba,Pagode,Composição: Nivaldo Duarte / Márcio Paiva. 
"Deixa Como Está
 
Ela nem me deu bom dia 
Já se foi pra padaria 
Vejo que raiou o dia 
Noite linda já se foi
Deixa Como Está
 
Ela nem me deu bom dia 
Já se foi pra padaria 
Vejo que raiou o dia 
Noite linda já se foi
Deixa Como Está
 
Será que o padeiro hoje atrasou o pão 
(não sei, não) 
Falaram que ela me abandonou 
(me abandonou) 
Estou indeciso, meio confuso 
Não se vou te procurar 
(te procurar) 
Estou indeciso, meio confuso 
Não sei se vou te procurar
Deixa Como Está
 
Então, deixa como está 
Espero mais tarde não se arrepender 
Por não me aceitar como seu bem querer 
Quem guarda rancor é difícil esquecer
Deixa Como Está
 
Deixa como está 
Espero mais tarde não se arrepender 
Por não me aceitar como seu bem querer 
Quem guarda rancor é difícil esquecer


  ",Deixa Como Está,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Deixa Rolar
 
Eu nada te fiz 
Para implorar o seu perdão 
Mas estou aqui, em nome do meu coração 
O que sinto por ti 
É mais intenso que o verão 
Então me nota, não fecha a porta porque 
Eu te amo tanto... 
Vim aqui tentar secar meu pranto 
Estou louco pra ti ouvi falar 
Que aqui é o meu lugar 
Deixa rolar 
O tempo vai te mostrar 
O quanto eu quis te amar, 
Mas você não soube entender 
Deixa rolar 
O tempo vai te mostrar 
O quanto eu quis te amar 
E não posso viver sem você 
Meu amor...


  Essa informação está errada? Nos avise. ",Deixa Rolar,Exaltasamba,Pagode,Composição: Edney Fernandes. 
"É Demais
 
É bom deitar com você 
E ver nosso desejo manchar o lençol 
E bem melhor que tudo é adormecer 
Contigo, entrelaçado que nem caracol 
Sonhar do teu lado 
E acordar um voyeur 
Olhando as suas curvas 
Que brilham na luz do sol 
Sua pele acariciar 
Com a doçura do vento 
Quando lambe o mar 
Ouvir sua respiração disparar 
Sentir em sua pele o perfume do amor 
Te amar de manhã, sob a luz solar 
Como sempre acontece 
Com o colibri e a flor 
É demais te ouvir dizer 
Que eu sou seu homem 
Vai, me mata de prazer na luz do alvorescer 
Vem, me consome 
Quando o fogo da paixão inflama o coração 
Não há fadiga 
É demais amanhecer, assim com esse desejo 
De celebrar a vida


  Essa informação está errada? Nos avise. ",É Demais,Exaltasamba,Pagode,Composição: Altay Veloso. 
"Demorô
 
Olha dizendo que quer me amar 
Falar pra que com esse jeito de olhar 
Anda e para o meu coração 
Acende em mim essa chama 
vai me chamar
Demorô
 
Chama que eu vou onde você quiser 
sou todo seu pro que der e vier 
vem ser a musa da minha canção 
acende em mim essa chama 
vai me chamar
Demorô
 
Quero tanto ter você 
demorô 
o seu cheiro da prazer  
da calor 
bate um desejo em mim 
que sensação 
você ganhou meu coração(2x)
Demorô
 
( 2 x )


  Essa informação está errada? Nos avise. ",Demorô,Exaltasamba,Pagode,Composição: Thiaguinho. 
"Descontrolado
 
Tomei coragem vou me declarar 
Pensei mil coisas pra te impressionar 
Eu fiz de tudo pra te ter 
Bem aqui do meu lado 
Mas quando chego perto de você 
Eu fico assim, descontrolado
Descontrolado
 
Já despertou, amanheceu 
Lá vem você pra perfumar 
Junto com as rosas da manhã 
Só provocando o meu pudor
Descontrolado
 
Mais uma vez meu coração 
Rendido aos braços da paixão 
Me faz sonhar com seu calor 
Te quero tanto meu amor
Descontrolado
 
[2x
 
Eu já fiz absurdos 
Pra você me notar 
Nem me viu mas eu juro 
Que não vou descansar


  ",Descontrolado,Exaltasamba,Pagode,Sabe de quem é a composição? Envie pra gente.
"Desejo Contido
 
A amizade continua mas eu fico magoado 
Quando passa lá na rua 
Com seu novo namorado 
O meu desejo contido é você 
E aquele jeito gostoso de amar 
Por mais que a gente procure esquecer 
Eu não consigo deixar de lembrar 
Cada fantasia, cada frase de amor
Desejo Contido
 
Mas não consigo entender 
O que é que ele te dá 
Que eu não dei pra você 
Basta só você voltar 
No tempo e perceber 
Como foi a nossa vida
Desejo Contido
 
Ainda resta um brilho em nosso olhar 
Ainda não é hora de acabar 
Ainda passo noites a sonhar


  Essa informação está errada? Nos avise. ",Desejo Contido,Exaltasamba,Pagode,Composição: Charles André / Luis Claudio Picolé / Serginho Procópio. 
"Desliga e Vem
 
Por favor me diz quem é você 
Que me liga toda noite 
Pelo menos diz seu nome 
Quero te conhecer
Desliga e Vem
 
Só você, meu bem, me liga 
E eu vivo tão abandonado 
Quero alguém em minha vida 
Fica do meu lado
Desliga e Vem
 
Diz quem é você 
Quem sabe a gente se entende 
Será um prazer 
E eu vivo tão carente
Desliga e Vem
 
Meu bem não brinca assim comigo 
Tô precisando tanto de uma namorada 
Solidão parece o meu castigo 
Fala de uma vez que está apaixonada
Desliga e Vem
 
Toda noite fica me excitando 
Meu bem é uma tortura tanta sedução 
Que loucura, acho que estou te amando 
Desliga e vem depressa pro meu coração


  Essa informação está errada? Nos avise. ",Desliga e Vem,Exaltasamba,Pagode,Composição: Delcio Luiz / Ronaldo Barcellos. 
"Dez a Um
 
ExaltaSamba - Dez a Um
Dez a Um
 
Quantas vezes dormi com o astro rei  
Colorindo a aurora  
Quantas noites contando as estrelas  
De meu Deus do céu  
Quantas fases que eu passei  
Quantas luas que eu contei  
Quanto orvalho lá fora  
Pra viver essa hora  
Te esperando eu nem sei  
Quantas lágrimas chorei  
Quantas vezes eu te amei  
Nos meus sonhos nem sei  
Por isso é que o corpo da gente  
Tá pegando fogo  
E a razão da gente  
Tá perdendo o jogo  
A emoção da gente  
Da de dez a um


  Essa informação está errada? Nos avise. ",Dez a Um,Exaltasamba,Pagode,Composição: Paulo César de Oliveira Feital / Altay Velloso da Silva. 
"Distância
 
Que faço sem você aqui 
Assim longe de mim 
Se o som da tua voz 
Insiste em ecoar o fim
Distância
 
O fim do nosso amor 
Confesso que chorei 
Te dei meu coração 
Me diz aonde errei
Distância
 
Errei por te amar 
Errei por te querer 
Será que por negar 
A esquecer você 
Me tira essa dor 
Eu não consigo te esquecer 
Te esquecer
Distância
 
No frio desse amor 
Te chamo, te quero 
Sozinho e sem calor 
Te amo, te espero 
Te espero pois, preciso de você 
Eu não consigo te esquecer 
Te esquecer


  Essa informação está errada? Nos avise. ",Distância,Exaltasamba,Pagode,Composição: Aldino / Chiquinho Dos Santos. 
