Lyrics,Song,Artist,Genre,Composition
"Cidre pomme
 
L'ai rencontré sous un pommier
M'a aidée à cueillir mes pommes
Puis il a porté mon panier 
Jusque chez moi, ensuite comme
Cidre pomme
 
Il avait soif, il est entré 
Lors il s'est, d'un air très bonhomme
De mes lèvres désaltéré 
Disant que je sentais la pomme
Cidre pomme
 
Que tu as les dents pointues 
On a beau être placide 
Cette pomme-là, que veux-tu 
Tu n'en feras pas de cidre
Cidre pomme
 
Il est monté dans le grenier 
Pour m'aider à ranger mes pommes
Puis sans relâche travaillé 
Une heure ou deux, ensuite, comme
Cidre pomme
 
Il avait faim, m'a dit viens-là
Moi, j'aime bien la tarte aux pommes
Il a voulu se servir déjà 
Sans attendre que j'aie cuit les pommes
Cidre pomme
 
Tu peux cueillir au pommier 
Mais pas sur moi, bas les pattes 
Ces pommes-là, je peux le jurer 
Tu n'en feras pas de tartes
Cidre pomme
 
Il est resté trois jours entiers 
Ne se nourrissant que de pommes 
Puis il a cassé le compotier 
En s'écriant je suis un homme
Cidre pomme
 
Il avait de plus en plus faim 
L'a bien fallu croquer la pomme
Encore heureux que les pépins 
Ne soient pas dans toutes les pommes
Cidre pomme
 
C'est ce que tu voulais, tant pis
Mais moi, je suis en compote 
Pomme reinette et pomme d'api
Pomme cuite en quelque sorte


  Essa informação está errada? Nos avise. ",Cidre pomme,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Clémence en vacances
 
On l'a dit à la grand-mère
Qui l'a dit à son voisin
Le voisin à la bouchère 
La bouchère à son gamin 
Son gamin qui tête folle 
N'a rien eu de plus urgent
Que de le dire à l'école
À son voisin Pierre-Jean
Clémence en vacances
 
Clémence, Clémence 
A pris des vacances 
Clémence ne fait plus rien 
Clémence, Clémence 
Est comme en enfance 
Clémence va bien
Clémence en vacances
 
Ça sembla d'abord étrange
On s'interrogea un peu
Sur ce qui parfois dérange 
La raison de certains vieux 
Si quelque mauvaise chute 
Avait pu l'handicaper
Ou encore une dispute 
Avec ce brave Honoré
Clémence en vacances
 
Clémence, Clémence 
A pris des vacances 
Clémence ne fait plus rien 
Clémence, Clémence 
Est comme en enfance 
Clémence va bien
Clémence en vacances
 
Puis on apprit par son gendre 
Qu'il ne s'était rien passé
Mais simplement qu'à l'entendre
Elle en avait fait assez 
Bien qu'ayant toutes ses jambes
Elle reste en son fauteuil 
Un peu de malice flambe 
Parfois au bord de son œil
Clémence en vacances
 
Clémence, Clémence 
A pris des vacances 
Clémence ne fait plus rien 
Clémence, Clémence 
Est comme en enfance 
Clémence va bien
Clémence en vacances
 
Honoré, c'est bien dommage
Doit tout faire à la maison 
La cuisine et le ménage 
Le linge et les commissions 
Quand il essaie de lui dire 
De coudre un bouton perdu 
Elle répond dans un sourire 
Va, j'ai bien assez cousu
Clémence en vacances
 
Clémence, Clémence 
A pris des vacances 
Clémence ne fait plus rien 
Clémence, Clémence 
Est comme en enfance 
Clémence va bien
Clémence en vacances
 
C'est la maîtresse d'école
Qui l'a dit au pharmacien
Clémence est devenue folle 
Paraît qu'elle ne fait plus rien
Mais selon l'apothicaire
Dans l'histoire, le plus fort
N'est pas qu'elle ne veuille rien faire
Mais n'en ait aucun remords
Clémence en vacances
 
Clémence, Clémence 
A pris des vacances 
Clémence ne fait plus rien 
Clémence, Clémence 
Est comme en enfance 
Clémence va bien
Clémence en vacances
 
Je suis de bon voisinage 
On me salue couramment 
Loin de moi l'idée peu sage
D'inquiéter les brave gens
Mais les grand-mères commencent 
De rire et parler tout bas 
La maladie de Clémence 
Pourrait bien s'étendre là
Clémence en vacances
 
Toutes les Clémence 
Prendraient des vacances 
Elles ne feraient plus rien 
Toutes les Clémence 
Comme en enfance 
Elles seraient bien
Clémence en vacances
 
Toutes les Clémence 
Prendraient des vacances 
Elles ne feraient plus rien 
Toutes les Clémence 
Comme en enfance 
Se reposeraient enfin


  Essa informação está errada? Nos avise. ",Clémence en vacances,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Comment je m'appelle
 
Si vous le savez comment je m'appelle
Vous me le direz, vous me le direz 
Si vous le savez comment je m'appelle
Vous me le direz, je l'ai z'oublié
Vous me le direz, je l'ai z'oublié
Quand j'étais petite et que j'étais belle
On m'enrubannait de ces noms jolis
On m'appelait fleur sucre ou bien dentelle
J'étais le soleil et j'étais la pluie
Quand je fus plus grande hélas à l'école
J'étais la couleur de mon tablier
On m'appelait garce on m'appelait folle
J'étais quelques notes dans un cahier
Comment je m'appelle
 
Si vous le savez comment je m'appelle
Vous me le direz, vous me le direz 
Si vous le savez comment je m'appelle
Vous me le direz, je l'ai z'oublié
Vous me le direz, je l'ai z'oublié
Comment je m'appelle
 
Quand j'ai pris quinze ans que s'ouvrit le monde
Je crus qu'on allait enfin me nommer
Mais j'étais la moche et j'étais la ronde
J'étais la pleurniche et la mal lunée
Quand alors j'aimai quand je fus sourire
Quand je fus envol quand je fus lilas 
J'appris que j'étais ventre même pire
Que j'étais personne que j'étais pas
Comment je m'appelle
 
Si vous le savez comment je m'appelle
Vous me le direz, vous me le direz 
Si vous le savez comment je m'appelle
Vous me le direz, je l'ai z'oublié
Vous me le direz, je l'ai z'oublié
Comment je m'appelle
 
Quand je fus berceau et puis biberonne 
J'oubliais tout ça quand je fus rosier
Puis me réveillais un matin torchonne 
J'étais marmitasse et pierre d'évier
J'étais ravaudière et j'étais routine
On m'appelait soupe on m'appelait pas
J'étais paillasson carreau de cuisine
Et j'étais l'entrave à mes propres pas
Comment je m'appelle
 
Si vous le savez comment je m'appelle
Vous me le direz, vous me le direz 
Si vous le savez comment je m'appelle
Vous me le direz, je l'ai z'oublié
Vous me le direz, je l'ai z'oublié
Comment je m'appelle
 
Puis un jour un jour du fond ma tombe 
J'entendis des voix qui se rappelaient
Plaisirs et douleurs souvenirs en trombe 
Et j'étais vivante et on m'appelait
Peu importe alors l'état de la cage
Le temps qu'il faudra pour s'en évader
Je saurai quoi mettre en haut dans la marge 
Pour recommencer mon nouveau cahier 
Je sais maintenant comment je m'appelle
Je vous le dirai je vous le dirai 
Je sais maintenant comment je m'appelle
Et c'est pas demain que je l'oublierai
Et c'est pas demain que je l'oublierai
Et c'est pas demain que je l'oublierai


  Essa informação está errada? Nos avise. ",Comment je m'appelle,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Comme un grand cerf-volant
 
Avant, avant, je ne saurais pas dire 
Ça nous repousse et puis ça nous attire 
Avant, on ne sait pas, on ne sait rien 
Avant, on n'a qu'un fil entre les mains
Comme un grand cerf-volant
 
Un escalier, la mémoire s'affole
Un grand trou noir qui bruisse de paroles 
Un désir fou qui ressemble à la peur 
Quelques accords qui étreignent le cœur
Comme un grand cerf-volant
 
Les premiers pas qui vont vers la lumière 
Les mains qui battent comme une prière 
Tout est possible et rien n'est encore là
On ne sait pas jusqu'où on montera
Comme un grand cerf-volant
 
On a pourtant vérifié les membrures 
Pas un accroc, pas une déchirure 
Et pas un nœud dans le fil qui retient 
Ce grand espoir qui pèse presque rien
Comme un grand cerf-volant
 
Comme un grand cerf-volant 
Dont on n'est jamais sûr qu'il va prendre le vent
Ce vaisseau composé de mots et de musique 
On le tient dans ses mains, au bout d'un fil magique
On plane et on s'envole, évitant de penser
Qu'en tombant avec lui on pourrait se briser
Comme un grand cerf-volant
 
Sans prévenir, ça frémit, ça décolle 
Un soubresaut, tout à coup ça s'envole
Ça se déplie, ça tourne, ça louvoie 
Déchirant l'air avec un bruit de soie
Comme un grand cerf-volant
 
Sans le vouloir, parfois ça nous échappe 
Et en douceur il faut qu'on le rattrape
On s'y projette et on devient oiseau
Capable de voler encore plus haut
Comme un grand cerf-volant
 
Et cependant que dans les airs il plane 
En frissonnant de toutes ses membranes 
On le dirige, on en fait ce qu'on veut
On se prendrait pour l'émule des dieux
Comme un grand cerf-volant
 
Pour un sorcier, pour une magicienne 
Et notre vie suspendue à la sienne 
Ne vaut pas plus que ce bout de chiffon 
Gonflé de rêves et de quelques chansons
Comme un grand cerf-volant
 
Comme un grand cerf-volant 
Dont on n'est jamais sûr qu'il va prendre le vent
Ce vaisseau composé de mots et de musique 
On le tient dans ses mains, au bout d'un fil magique
On plane et on s'envole, évitant de penser
Qu'en tombant avec lui on pourrait se briser
Comme un grand cerf-volant
 
Et tous ces cœurs qu'à sa suite il entraîne
Sont les rubans qui lui font une traîne 
Ils virevoltent et le suivent partout 
Et l'on s'inquiète, on se dit qu'on est fous
Comme un grand cerf-volant
 
Ils sont trop haut! Leur confiance est si grande! 
Il faudra bien pourtant qu'on redescende
Et qu'on les pose avec tant de douceur
Qu'ils n'aient jamais le temps de prendre peur
Comme un grand cerf-volant
 
Et peu à peu, tirant le fil magique 
On rembobine les mots, la musique 
Et on se dit avec humilité 
Qu'un jour de plus le vent nous a portés
Comme un grand cerf-volant
 
Puis ils repartent avec les yeux qui brillent 
Et au dehors, la vie les éparpille 
En nous laissant le désir insensé 
D'être demain pour tout recommencer
Comme un grand cerf-volant
 
Comme un grand cerf-volant 
Dont on n'est jamais sûr qu'il va prendre le vent
Ce vaisseau composé de sons et de paroles 
On le tient dans ses mains, attendant qu'il décolle
On plane et on s'envole, évitant de penser
Qu'en tombant avec lui on pourrait se briser
Comme un grand cerf-volant
 
On plane et on s'envole et on s'en va penser
Que cette fois encore on ne s'est pas brisés


  ",Comme un grand cerf-volant,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Compostelle
 
Qu’est-ce qui te pousse 
Quelle est la secousse 
Qui a décidé pour toi de ce chemin 
La source vive 
Celle qui te motive 
A-t-elle jailli d’un seul coup sous ta main 
Pour que ta quête 
Un jour te projette 
Tout seul sac au dos en humble pèlerin 
Pour que ton rêve 
Aujourd’hui soulève 
Autant de poussière en mon pauvre jardin
Compostelle
 
La route est longue jusqu’à compostelle 
Pour qu’on s’y attelle 
Faut avoir du cœur 
Le temps n’est plus de faire mes bagages 
Le pèlerinage 
Me fait toujours peur
Compostelle
 
Bien que je sache 
Que rien ne m’attache 
Et que je pourrais suivre aussi la même voie 
C’est dans ma tête 
Que toujours secrète 
Se trace une route où je m’en vais parfois 
La marche lente 
S’étire et serpente 
Je tangue et chemine le long des coteaux 
Mais mon voyage 
N’est fait que de mirages 
O toi pèlerin prête-moi ton manteau
Compostelle
 
La route est longue jusqu’à compostelle 
Pour qu’on s’y attelle 
Faut avoir du cœur 
Le temps n’est plus de faire mes bagages 
Le pèlerinage 
Me fait toujours peur
Compostelle
 
S’il est d’usage 
Comme au moyen age 
D’envoyer quelqu’un à sa place marcher 
Dans tes prières 
Sois mon mandataire 
De mon catéchisme j’ai tout oublié 
Les paysages 
Seront les bagages 
Que tu garderas au fond de tes yeux clairs 
Sous quelques toiles 
A la belle étoile 
Tu feras ton lit dans la douceur de l’air
Compostelle
 
La route est longue jusqu’à compostelle 
Pour qu’on s’y attelle 
Faut avoir du cœur 
Le temps n’est plus de faire mes bagages 
Le pèlerinage 
Me fait toujours peur
Compostelle
 
Sur cette route 
Tu feras sans doute 
De belles rencontres on te tendra la main 
Et dans les gîtes 
Où parfois on s’abrite 
Tu ne seras qu’un parmi d’autres humains 
D’un pas tranquille 
Villages et villes 
Défileront comme grains de chapelet 
Si tu trébuches 
Ne crains pas les bûches 
Cette marche est bien celle que tu voulais
Compostelle
 
La route est longue jusqu’à compostelle 
Pour qu’on s’y attelle 
Faut avoir du cœur 
Le temps n’est plus de faire mes bagages 
Le pèlerinage 
Me fait toujours peur
Compostelle
 
Quand la dernière 
Des pluies printanières 
Aura baptisé ton voyage fervent 
Et quand plus vite 
Tes pieds qui méditent 
T’auront emmené encor plus loin devant 
Va faire escale 
Au près des cathédrales 
N’oublie pas surtout de bien les saluer 
Pour moi qui reste 
Sans faire un seul geste 
Et qui ne suis qu’une nomade arrêtée
Compostelle
 
La route est longue jusqu’à compostelle 
Pour qu’on s’y attelle 
Faut avoir du cœur 
Le temps n’est plus de faire mes bagages 
Le pèlerinage 
Me fait toujours peur


  Essa informação está errada? Nos avise. ",Compostelle,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Comptine à compter
 
Deux et deux font quatre 
Trois et un font quatre aussi 
On va pas se battre 
Pour un nombre aussi petit 
Quatre et deux font six 
Trois et trois font six aussi 
Six et deux font huit 
Jusqu'ici pas de souci
Huit et trois font onze 
C'est comme du bronze
Continuez donc sans moi 
Je ne vous contredirai pas 
Les mathématic-toc 
Les mathématric-troc 
Les mathématruc-choc 
Les mathé - m'as tu vu?
C'est fini, je ne compte plus


  ",Comptine à compter,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Coïncidences
 
Le beau frère de la soeur du voisin, gendarme 
Est mort il y a quelques jours, est mort enfin sans larmes 
Des larmes il n'y avait plus de quoi
Il n'avait même plus de poids
Plus de souffle dans la poitrine
Coïncidences
 
Il était dans son lit gisant 
Il avait moins de quarante ans 
Il travaillait dans une usine
Coïncidences
 
De celles dont on ne dit rien 
Où il n'y a jamais de pépins
Jamais de morts ni de malades
Coïncidences
 
Ils n'y travaillent pas longtemps
Ils ne savent jamais pourtant 
Où vont finir leurs camarades
Coïncidences
 
Allons, mais qu'est-ce que tu penses?
Ce ne sont que des coïncidences 
Ces choses-là n'arrivent pas
Pas chez nous en tout cas
Coïncidences
 
La femme de ménage de l'école de sciences
A passé la visite médicale en confiance 
On lui a dit: Il faut rester 
À l'hôpital vous reposer
L'a répondu: J'ai mon ouvrage
Coïncidences
 
Balayer autour du machin 
Ils appellent ça, je crois bien 
Une pile dans une cage
Coïncidences
 
Ils ont analysé son sang 
Ils l'ont gardée, ça fait longtemps
Y en a une autre qui balaye
Coïncidences
 
À qui, bien sûr, on a rien dit 
À l'hôpital il y a des lits
Elle ne vivra sûrement pas vieille
Coïncidences
 
Allons, mais qu'est-ce que tu penses?
Ce ne sont que des coïncidences 
Ces choses-là n'arrivent pas
Pas chez nous en tout cas
Coïncidences
 
La sage-femme qui voit naître des enfants difformes 
En voyant de plus en plus avec le temps, s'informe
Coïncidences
 
On lui dit que c'est le tabac
C'est la pilule ou le calva
Mais certainement pas l'usine
Coïncidences
 
Où tous les pères vont pourtant 
Gabtés, bottés, casqués de blanc 
Gagner leurs trois sous de débine
Coïncidences
 
Il faut tout ça pour compenser 
Ce que vous pouvez gaspiller 
D'essence dans vos mobylettes
Coïncidences
 
Et quand vous marcherez à pied 
Vous pourrez toujours regarder 
Passer les avions sur vos têtes
Coïncidences
 
Allons, mais qu'est-ce que tu penses?
Ce ne sont que des coïncidences 
Ces choses-là n'arrivent pas
Pas chez nous en tout cas
Coïncidences
 
Et moi, moi qui vous parle avec mon micro électrique 
J'ai bonne mine à vous les dérouler, mes idées paniques
Coïncidences
 
Je n'aime pas beaucoup le froid
Je ne me chauffe pas au bois 
Et je ne boude pas l'essence
Coïncidences
 
Mais j'ai au ventre une grande peur
Qu'on se retrouve un jour sans fleurs
Sans enfants et sans espérance
Coïncidences
 
Qu'on se retrouve un jour sans nous
Avec personne au bord du trou 
Rien que des armes et puis personne
Coïncidences
 
Oh, dites qu'on s'en passera
De toutes ces choses qu'on a
Qui ne valent pas qu'on abandonne
Coïncidences
 
Je n'y peux rien, toujours j'y pense
Je n'crois pas aux coïncidences
Ces choses arrivent bien 
Et je n'invente rien
Coïncidences
 
Mais, surtout, gardez vos vélos 
On ira voir au bord de l'eau
Si jamais la mer veut 
Redevenir bleue


  Essa informação está errada? Nos avise. ",Coïncidences,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Couteau-caresse
 
Quand tu t'en vas, couteau caresse, 
Quand tu t'en vas, je meurs de froid
Quand tu t'en vas, quand tu me laisses
Un rien me blesse et même toi 
Quand tu t'en vas
Couteau-caresse
 
Et je côtoie des précipices 
Je passe à gué de noirs torrents 
Je me brûle aux feux d'artifice
Que je crois éteindre en pleurant 
Et le vent cherche à me découdre 
Me découpe en mille morceaux 
Ils sont là qui me mettent en poudre 
Tous les moulins de tes ruisseaux
Couteau-caresse
 
Quand tu t'en vas, couteau-caresse
Couteau-caresse
 
Je hante la forêt du doute 
Et le désert du désamour 
Me semble côtoyer ma route 
Là, je tombe autant que je cours 
Je me déchire dans les ronces 
En attendant que tes bastions 
Veuillent livrer une réponse 
A la meute de mes questions
Couteau-caresse
 
Quand tu t'en vas, couteau-caresse
Couteau-caresse
 
Ma vie s'enfuit par ta blessure
Mon sang dévale à grands éclats 
Je ne suis plus que meurtrissure 
Un peu plus seule à chaque fois 
Ton image se défigure 
Mille flèches, verre brisé,  
Je m'écartèle et me parjure
J'en oublie le bonheur d'aimer
Couteau-caresse
 
Quand tu t'en vas, couteau-caresse
Couteau-caresse
 
Obstinément mon front s'écorche
Aux pierres de tes souterrains 
Pourquoi as-tu éteint les torches ? 
M'aimeras-tu encore demain ?
Dès le premier pas qui t'éloigne
Tu es en pays étranger 
Aussitôt, mes démons m'empoignent
Aussitôt, je suis en danger
Couteau-caresse
 
Ne t'en va pas, couteau-caresse, 
Ne t'en va pas, il fait si froid
Si tu t'en vas, si tu me laisses, 
Plus rien ne restera de toi
Couteau-caresse
 
Mais tu t'en vas, couteau-caresse, 
Mais tu t'en vas, couteau-caresse, 
Mais tu t'en vas


  Essa informação está errada? Nos avise. ",Couteau-caresse,Anne Sylvestre,,Composição: Anne Sylvestre. 
"C'était ce soir
 
Vous qui n'êtes pas là ce soir
C'est pour vous que je chante
Quand elle vient après l'espoir
Que l'absence est méchante!
Oh! Vous qui n'aviez pas marqué
D'une croix cette fête
C'est en un rendez-vous manqué
Que vous l'avez défaite
C'était ce soir
 
Quand vous viendrez, plus tard 
Oh! Ce sera trop tard 
Car moi, c'était ce soir
Que je voulais vous voir 
Que je voulais vous voir
C'était ce soir
 
Voici des jours, voici des mois 
Que je me faisais tendre 
Mais cet amour qui est en moi 
Se meurt de trop attendre 
Et ces chansons que j'aimais tant
Que j'avais faites belles
Quand vous viendrez, avec le temps 
Auront perdu leurs ailes
C'était ce soir
 
Quand vous viendrez, plus tard 
Oh! Ce sera trop tard 
Car moi, c'était ce soir
Que je voulais vous voir 
Que je voulais vous voir
C'était ce soir
 
Vous qui ne m'aimez pas assez
Qui m'aimez bien, sans doute
Vous qui ne faites que passer 
Quand je me donne toute 
Vous qui n'y croyez pas vraiment
Oh! Vous pour qui je chante 
N'attendez pas l' dernier moment
Quand je serai méchante
C'était ce soir
 
Quand vous viendrez, plus tard 
Oh! Ce sera trop tard 
Car moi, c'était ce soir
Que je voulais vous voir 
Que je voulais vous voir
C'était ce soir
 
Vous qui n'êtes pas là ce soir
Croyez pas que j'en pleure
Vous serez, j'en garde l'espoir
Ceux de la dernière heure 
Oh! Vous que je n'attendrai plus
Et qui viendrez quand même 
Me dire: Ah, que ça nous a plu! 
Je vous croirai quand même
C'était ce soir
 
Quand vous viendrez, plus tard 
Ça n' sera pas trop tard
J'oublierai que ce soir
J'aurais voulu vous voir
J'aurais aimé vous voir


  ",C'était ce soir,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Cul Et Chemise
 
Puisque nous voici comme cul et chemise 
Suis-je la chemise, suis-je le cul? 
Si suis le cul, ça m'électrise
Oui, mais la chemise, c'est ambigu
Cul Et Chemise
 
Supposons d'abord que je sois chemise
Je me trouverais donc sur le dessus 
Vous pourriez alors, par mon entremise 
Passer, pour le coup, presque inaperçu
Cul Et Chemise
 
Si d'être caché vous démoralise
Et si d'être cul vous laisse déçu
Veuillez s'il vous plaît être la chemise
Vous la ferez bien, j'en suis convaincue
Cul Et Chemise
 
Et puis, voyez-vous, ça me tranquillise
Cul Et Chemise
 
Car étant un cul rempli de vertu 
J'avais malgré moi comme une hantise
Qu'en fait de chemise, vous fussiez tutu
Cul Et Chemise
 
J'eusse craint, alors, que la moindre brise
Vînt me dévoiler d'un souffle incongru
Mais quoi? Vous boudez et je réalise 
Qu'être la chemise ne vous convient plus
Cul Et Chemise
 
Ah! Mais il faudrait qu'on vous civilise
Ce revirement est inattendu 
Eh! Soyez le cul, ça vous galvanise 
Ne vous plaignez pas si c'est exigu!
Cul Et Chemise
 
Je ne comprends pas cette convoitise 
Je serai chemise, vous m'avez vaincue
Ne craignez-vous pas que partout on dise 
Que vous vous cachez d'être trop dodu?
Cul Et Chemise
 
Oublions un peu ce qui nous divise 
Nous nous conduisons en vrais malotrus 
Vous êtes un cul comme une banquise 
Moi une chemise bien saugrenue
Cul Et Chemise
 
Puisque nous voici comme cul et chemise 
Soyons la chemise ou soyons le cul 
Mais en vérité, c'est une surprise
Que notre amitié y ait survécu


  ",Cul Et Chemise,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"D'accord
 
D'accord, c'est pas des primeurs
Ça n'joue pas que sur la fraîcheur
C'est pas du p'tit radis qui croque
D'accord, ça n'fond pas sous la dent
C'est un p'tit peu plus consistant
Ça n'a plus vingt ans, ça s'en moque
C'est pas de l'œuf tout frais pondu
Ça n'joue pas les fruits défendus
Ça n'se prend pas pour Marilyn
Si ça tortille un peu du cul 
On voit bien que c'est du vécu
Pas appris dans les magazines
D'accord
 
Ce sont des fruits qui ont vu le soleil 
Qui ont reçu des piqûres d'abeilles
Qui ont du velouté, de la patine 
Ce sont des plantes d'arrière-saison
Des roses à leur deuxième floraison 
Mais encore pas très loin de l'églantine
D'accord
 
D'accord, c'est pas des cabris,
Embijoutées jusqu'au nombril
Minijupées sur trois étages 
D'accord, c'est un peu plus secret
Ça montre moins que ça pourrait 
Ça entretient son héritage 
Ça ne vous f'ra certainement plus
Les mômes que vous auriez voulus 
Ça en a déjà des ribambelles 
Mais ça a dû vous l'raconter
Les gamins en prêt-à-porter 
Ils vous font pas la vie moins belle
D'accord
 
Ce sont des chèvres qui ont vu le loup 
Qui ont joué des cornes jusqu'au bout
Mais qui n'ont pas été mangées, grand-mère, 
Et même si elle attrapent le béguin 
Ne vous prenez pas pour Monsieur Seguin 
Elles savent trop bien sauter les barrières
D'accord
 
D'accord, c'est pas des primeurs
Ça n's'est pas fait lifter le cœur
C'est pas d'la p'tite laitue bien tendre
Oui, on peut s'y casser les dents
Mais c'est bien plus intéressant
Et si vous vous laissiez surprendre
D'accord
 
D'accord ?


  ",D'accord,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Dans la vie en vrai
 
C'est vrai qu'on dit c'est beau la vie comme dans les livres
On rêve de la vivre aussi comme c'est écrit
Mais c'est déjà bien assez compliqué de vivre
On écrit son petit chapitre et ça suffit 
Si on insiste on voit surgir entre les pages 
Des sentiments qui poussent pas dans les romans 
On n'est pas d'accord sur le choix des personnages
On n'est pour rien dans l'histoire finalement
Dans la vie en vrai
 
Mais dans la vie mais dans la vie en vrai 
Comme je t'aime je t'aimerai
Que ce soit de loin ou de près 
Ce que j'ai dit le redirai
Et pour de rire et pour de vrai
Dans la vie en vrai
 
C'est vrai qu'on aime s'inventer comme au cinoche
On voit les plans bien découpés comme au ciné 
Le scénario se déroule sans anicroche 
Quand le mot fin s'allume on n'est pas étonné
Mais on découvre en soulevant un coin de toile 
Qu'on a raté la grande scène des amoureux
Qu'on sait pas se faire embrasser sur fond d'étoiles
Qu'on a sommeil et que le rôle est ennuyeux
Dans la vie en vrai
 
Mais dans la vie mais dans la vie en vrai 
Comme je t'aime je t'aimerai
Que ce soit de loin ou de près 
Ce que j'ai dit le redirai
Et pour de rire et pour de vrai
Dans la vie en vrai
 
C'est vrai qu'on pourrait même y croire comme dans le poste
Sûr qu'on pourrait se regarder à la télé
On pourrait tout chanter sans craindre la riposte 
Et saluer sans jamais risquer les sifflets 
En éteignant on se sent un peu mal à l'aise
Et si on pleure ce n'est pas en trois couplets
Sans le play-back on oublie tout jusqu'aux fadaises
On se retrouve avec son coeur au grand complet
Dans la vie en vrai
 
Mais dans la vie mais dans la vie en vrai 
Comme je t'aime je t'aimerai
Que ce soit de loin ou de près 
Ce que j'ai dit le redirai
Et pour de rire et pour de vrai
Dans la vie en vrai
 
C'est vrai qu'on dit c'est beau la vie comme chez les autres
On rêve de vivre aussi bien que les voisins 
On écoute facilement les bons apôtres 
On admet que nos sentiments ne valent rien 
Mais si on veut bien se pencher à la fenêtre 
On voit qu'ils regardent tout aussi bien chez nous
Que notre vie leur donne des regrets peut être 
Qu'on était bien et qu'on n'y pensait pas du tout
Dans la vie en vrai
 
Mais dans la vie mais dans la vie en vrai 
Comme je t'aime je t'aimerai
Que ce soit de loin ou de près 
Ce que j'ai dit le redirai
Et pour de rire et pour de vrai
Dans la vie en vrai
 
Oui dans la vie mais dans la vie en vrai 
Comme je t'aime je t'aimerai
Que ce soit de loin ou de près 
Ce que j'ai dit le redirai
Et pour de rire et pour de vrai


  Essa informação está errada? Nos avise. ",Dans la vie en vrai,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Depuis l'temps
 
Depuis le temps que je brode sans relâche mon trousseau 
J'en ai vu passer des modes j'en ai tordu des ciseaux
Hélas je ne peux plus mettre mes culottes de pilou 
Sécher devant le fenêtre sans ameuter les voyous 
Depuis l'temps que j'l'attends, que j'l'attends
Depuis l'temps que j'l'attends, que j'l'attends mon prince charmant
Depuis l'temps
 
Voilà j'arrive mon aimée
Fais sécher tes culottes au mépris des méchants 
Longtemps déjà je t'ai cherchée
Foin des petites sottes et leurs nylons alléchants
Depuis l'temps
 
J'ai des piles de chemises attachées d'une faveur
Jamais je ne les ai mises il en aura la primeur 
J'ai brodé des kilomètres de torchons et de draps blancs
Ne me reste plus qu'à mettre ses initiales dedans
Depuis l'temps que j'l'attends, que j'l'attends
Depuis l'temps que j'l'attends, que j'l'attends mon prince charmant
Depuis l'temps
 
Voilà j'arrive mon aimée
Tu peux broder mon S à côté de ton A 
Longtemps déjà je t'ai cherchée
Tant pis pour la jeunesse on fait avec ce qu'on a
Depuis l'temps
 
J'ai astiqué les armoires au point d'en user le bois
J'ai jeté ma bassinoire, avec lui je n'aurai pas froid
Pour le lit j'ai en réserve celui de mes grands-parents
Il est grand temps qu'il resserve depuis bientôt 60 ans
Depuis l'temps que j'l'attends, que j'l'attends
Depuis l'temps que j'l'attends, que j'l'attends mon prince charmant
Depuis l'temps
 
Voilà j'arrive mon aimée
De ton lit je m'en charge il va se réveiller
Vu le temps que je t'ai cherchée
S'il n'est pas assez large on n'aura qu'un oreiller
Depuis l'temps
 
Je dois dire que je penche pour un certain décorum 
Un mariage en robe blanche avec beaucoup d'harmonium
Monsieur l'abbé Lacouture celui qui doit nous marier
Pense que telle aventure se doit d'être enjolivée
Depuis l'temps que j'l'attends, que j'l'attends
Depuis l'temps que j'l'attends, que j'l'attends mon prince charmant
Depuis l'temps
 
Tranquillise-toi mon aimée 
S'il n'est pas trop mariolle amène ton curé
Longtemps déjà je t'ai cherchée
Et pour la gaudriole plus besoin du clergé
Depuis l'temps
 
Je ne savais pas qu'un homme c'était aussi déroutant
Ce doit être ce qu'on nomme un Don Juan et pourtant
Je pense à ce que ma mère a failli me dire un soir 
Des choses bien singulières, que je ne veux pas savoir 
Depuis l'temps que j'l'attends, que j'l'attends
Depuis l'temps que j'l'attends, j'ai des doutes maintenant
Depuis l'temps
 
Voilà j'arrive mon aimée
Que madame ta mère excuse mes propos 
Mais pourquoi donc t'ai-je cherchée
La vie est trop amère avec une vieille peau
Depuis l'temps
 
Depuis l'temps que j'l'attends, que j'l'attends ...


  ",Depuis l'temps,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
